Census year,Block ID,CLUE small area,Accommodation and Food Services,Administrative and Support Services,"Agriculture, Forestry and Fishing",Arts and Recreation Services,Construction,Education and Training,"Electricity, Gas, Water and Waste Services",Financial and Insurance Services,Health Care and Social Assistance,Information Media and Telecommunications,Manufacturing,Mining,Other Services,"Professional, Scientific and Technical Services",Public Administration and Safety,"Rental, Hiring and Real Estate Services",Retail Trade,"Transport, Postal and Warehousing",Wholesale Trade,Total jobs in block
2005,928,Parkville,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,54
2005,930,Parkville,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,
2005,931,Parkville,145,0,0,386,0,0,0,0,3989,,0,0,28,0,0,0,24,,0,4572
2005,1001,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,616
2005,1004,West Melbourne (Industrial),0,0,0,,0,0,,0,0,0,0,0,0,0,0,,,616,0,628
2005,1007,West Melbourne (Industrial),0,0,,0,0,0,,0,0,0,0,0,,0,,,,713,,895
2005,1012,North Melbourne,0,0,0,0,,0,0,0,0,,140,0,,,0,,,87,0,341
2005,1014,West Melbourne (Industrial),0,0,0,0,,0,0,0,0,0,58,0,0,,0,0,0,,87,159
2005,1015,West Melbourne (Industrial),0,0,0,,,0,,0,0,0,49,0,,0,0,0,26,,23,193
2005,1102,Docklands,,,0,0,0,,0,0,0,,0,0,,,0,0,0,0,,197
2005,1112,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,10
2004,12,Melbourne (CBD),257,558,0,,,0,576,,0,,0,0,27,438,,,24,38,,3428
2004,13,Melbourne (CBD),60,187,0,,0,86,,263,,67,0,50,60,285,49,,38,,,1880
2004,14,Melbourne (CBD),470,123,0,40,,282,0,262,12,12,,,79,860,32,30,59,,0,2313
2004,15,Melbourne (CBD),517,194,,37,0,647,0,239,88,63,92,0,163,108,,,257,0,15,2438
2004,26,Melbourne (CBD),257,,0,95,0,,,580,55,,14,,31,1809,,,74,0,0,3034
2004,28,Melbourne (CBD),633,121,0,,,,,1232,158,2746,20,,69,387,1490,,100,,0,7146
2004,31,Melbourne (CBD),141,573,0,,0,0,0,1323,,206,,0,65,,693,0,91,,24,3441
2004,35,Melbourne (CBD),491,164,0,12,20,28,,45,146,414,234,0,140,154,,9,840,17,112,2830
2004,41,Melbourne (CBD),202,78,0,,0,,0,51,,,,0,19,558,898,0,,,0,1953
2004,42,Melbourne (CBD),159,196,0,,,,0,1537,14,40,,,40,1208,316,,33,33,,3748
2004,43,Melbourne (CBD),43,315,,0,140,0,0,903,0,159,,45,521,2146,153,,,,,4535
2004,44,Melbourne (CBD),56,232,0,,24,35,613,1202,41,76,23,0,307,917,,47,237,13,,3878
2004,52,Melbourne (CBD),39,155,0,0,0,0,,598,0,,0,0,17,985,718,141,10,,,3000
2004,53,Melbourne (CBD),193,195,,,20,122,,2171,46,33,,0,68,855,438,10,13,0,54,4243
2004,54,Melbourne (CBD),183,88,0,,,17,0,51,73,55,,0,42,440,,,325,50,,1457
2004,65,Melbourne (CBD),200,21,0,0,0,,0,15,,,,0,23,27,0,,1634,,0,1998
2004,66,Melbourne (CBD),392,65,0,,0,12,0,33,,,0,0,26,18,0,,167,0,0,771
2004,68,Melbourne (CBD),130,,0,,0,,0,908,,0,0,0,,557,,0,9,0,0,2442
2004,71,Melbourne (CBD),,59,0,0,0,0,0,0,0,1210,0,0,,35,0,0,,,0,1338
2004,72,Melbourne (CBD),105,,0,0,,193,0,14,0,,,0,30,562,,0,,,,1421
2004,83,Melbourne (CBD),,0,0,0,0,0,0,0,0,0,,0,4,0,,0,0,0,0,456
2004,85,Melbourne (CBD),363,77,0,,0,0,,200,12,880,42,,131,1521,284,,530,37,,5047
2004,87,Melbourne (CBD),69,25,0,0,,,,63,20,,0,0,9,316,73,10,11,,,1936
2004,93,Melbourne (CBD),,0,0,,0,,0,,0,,0,0,76,250,593,,0,0,,1734
2004,94,Melbourne (CBD),30,,0,0,,,0,0,0,,,0,11,794,701,,48,,,3679
2004,96,Melbourne (CBD),54,,0,22,0,1749,0,,0,0,0,0,,,0,0,31,0,0,2193
2004,98,Melbourne (CBD),0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,
2004,103,Melbourne (CBD),100,0,0,0,,,,0,0,,0,0,0,51,0,,44,0,0,382
2004,104,Melbourne (CBD),81,32,0,0,0,,,0,,,,0,10,43,0,25,34,0,0,411
2004,111,West Melbourne (Residential),,,0,0,,0,0,0,,0,45,0,5,,,0,,,,219
2004,113,Melbourne (CBD),116,,0,0,,0,,0,0,0,12,0,14,0,,0,973,7,,1174
2004,114,Melbourne (CBD),227,,0,,,,0,,0,0,,0,,4,0,0,94,0,0,421
2004,203,Carlton,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,41
2004,204,Carlton,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2004,215,Carlton,23,0,0,0,0,0,0,0,,,0,0,,,,,14,,0,96
2004,219,Carlton,0,0,0,,0,0,0,0,,,,0,,13,0,0,0,0,0,85
2004,220,Carlton,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,15
2004,221,Carlton,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,226,Carlton,29,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,33
2004,230,Carlton,,,0,,0,0,0,0,0,0,,0,,0,0,0,,0,0,20
2004,231,Carlton,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2004,234,Carlton,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,8,0,,21
2004,243,Carlton,90,,0,0,,162,0,,0,,0,0,,40,0,,,,,430
2004,251,Carlton,0,0,0,0,0,,0,,140,,0,0,209,49,,0,0,0,,721
2004,253,Carlton,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,259,Carlton,,0,0,0,0,0,0,0,,,0,0,,,0,0,201,,,376
2004,263,Carlton,,,0,0,0,0,0,0,0,0,0,0,135,100,,0,28,0,0,279
2004,268,Carlton,,,0,0,0,0,0,,28,0,0,0,,71,0,0,,,,383
2004,269,Carlton,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2004,271,Parkville,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
2004,272,Parkville,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,274,Carlton,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
2004,301,North Melbourne,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,7,0,0,13
2004,303,North Melbourne,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,304,North Melbourne,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,
2004,305,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,306,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2004,313,North Melbourne,0,0,0,0,,0,,0,0,0,,0,0,,0,0,0,0,,115
2004,314,North Melbourne,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,106
2004,315,North Melbourne,0,0,0,28,0,0,,0,0,0,0,0,0,0,0,0,,0,0,33
2004,328,North Melbourne,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,329,North Melbourne,0,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,0,153
2004,330,North Melbourne,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2004,333,North Melbourne,,0,0,0,,0,0,0,,,,0,9,18,0,0,15,0,15,71
2004,334,North Melbourne,,25,0,0,,0,0,0,0,0,16,0,0,22,0,0,8,,,92
2004,336,North Melbourne,,0,0,0,,0,0,0,0,,,0,9,10,0,0,0,,,56
2004,338,North Melbourne,,0,0,0,0,0,0,0,0,0,73,0,0,10,0,0,0,0,,90
2004,341,North Melbourne,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,,107
2004,342,North Melbourne,,0,0,0,46,0,0,0,0,0,47,0,,,0,0,,0,,167
2004,343,North Melbourne,0,0,0,0,,0,0,,,,,0,,,0,0,15,18,,141
2004,345,North Melbourne,83,46,0,24,0,,,29,14,,19,0,21,36,0,,44,35,,369
2004,347,North Melbourne,,0,0,0,,0,0,0,0,0,,0,15,,0,0,0,,0,59
2004,350,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,354,North Melbourne,39,133,0,56,0,0,0,,,,0,0,17,27,,20,81,69,0,468
2004,356,North Melbourne,,,0,0,0,0,0,,0,,,0,21,46,0,0,14,0,20,147
2004,358,North Melbourne,25,,0,0,0,0,0,0,,,,0,5,43,0,0,7,0,0,101
2004,361,North Melbourne,10,,0,0,0,0,0,0,0,,0,0,,86,0,0,,,0,125
2004,365,North Melbourne,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,8,0,0,74
2004,372,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,373,North Melbourne,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2004,376,North Melbourne,,0,0,6,,,,0,,,,0,9,3,0,0,,,0,192
2004,405,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,407,West Melbourne (Residential),0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
2004,412,West Melbourne (Residential),0,0,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,58
2004,414,West Melbourne (Residential),,0,0,0,0,0,0,,0,0,,0,,,,,0,,,90
2004,424,West Melbourne (Residential),16,,0,0,0,0,0,0,,0,0,0,,,0,0,7,0,0,37
2004,425,West Melbourne (Residential),0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2004,426,West Melbourne (Residential),0,0,0,293,0,0,0,,0,,0,0,0,38,0,,68,,,479
2004,431,West Melbourne (Residential),,,0,0,0,0,,,,0,32,0,80,19,0,0,,21,15,194
2004,433,West Melbourne (Residential),0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,435,West Melbourne (Residential),35,0,0,,0,0,0,,,0,0,0,9,8,0,0,25,,0,92
2004,437,West Melbourne (Residential),,,0,0,0,0,0,,,,0,0,0,9,0,0,0,0,,165
2004,438,West Melbourne (Residential),,,0,0,,0,,0,0,0,0,0,,0,0,0,,,,33
2004,442,West Melbourne (Residential),0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,59
2004,445,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
2004,501,West Melbourne (Industrial),0,0,0,,,0,,0,0,0,24,0,0,0,0,0,0,21,100,161
2004,506,North Melbourne,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,2
2004,509,Kensington,0,0,0,35,0,0,0,0,0,0,,0,,0,0,0,,0,0,102
2004,510,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,513,Kensington,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,29,33
2004,514,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,518,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,521,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,532,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,533,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,534,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,537,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,538,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,539,Kensington,0,,0,0,,0,0,0,0,0,58,0,0,,,0,0,0,0,148
2004,542,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,547,Kensington,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2004,550,Kensington,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,551,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,555,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,560,Kensington,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,47
2004,562,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,3
2004,563,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,564,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,606,East Melbourne,31,0,0,0,,0,0,0,20,0,,0,,78,,0,0,0,0,157
2004,608,East Melbourne,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2004,612,East Melbourne,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,24
2004,614,East Melbourne,13,0,0,0,0,0,0,0,727,0,0,0,3,,0,0,,0,0,750
2004,616,East Melbourne,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,18
2004,617,East Melbourne,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,8
2004,618,East Melbourne,344,0,0,0,,,0,,0,0,0,0,,,0,,6,0,,569
2004,620,East Melbourne,,0,0,0,0,,0,0,535,,0,0,22,,,0,,0,0,897
2004,621,East Melbourne,,,0,0,0,263,0,,34,,0,0,76,16,636,,0,0,0,1685
2004,646,East Melbourne,,19,0,5,0,,0,,265,,0,0,40,116,0,,0,0,,519
2004,651,East Melbourne,,0,0,0,0,0,0,0,,0,0,0,38,,0,0,0,0,0,2234
2004,661,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,662,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,720,Melbourne (Remainder),,14,0,,0,0,0,240,120,,,,10,203,0,,,,,904
2004,724,Melbourne (Remainder),,18,0,,,,0,68,33,,,0,,73,,0,,,0,711
2004,728,Southbank,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2004,730,Southbank,0,0,0,0,,0,0,0,0,0,,0,0,,0,,,0,0,66
2004,732,Southbank,,7,0,0,0,0,,,,,,0,16,,0,11,,0,7,74
2004,738,Southbank,0,0,0,,0,0,,0,0,,0,0,,0,,0,,0,0,909
2004,746,Southbank,0,0,,0,0,0,,0,0,,,,,182,0,,,,0,1713
2004,752,Southbank,201,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270
2004,753,Southbank,1023,309,,,0,0,82,,,1341,,,36,286,,,108,,21,5318
2004,771,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,775,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,276
2004,777,Port Melbourne,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,,57
2004,778,Port Melbourne,0,223,0,0,,0,0,0,0,0,148,0,0,57,0,,,,174,1022
2004,779,Port Melbourne,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,,0,380
2004,783,Docklands,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,185,0,211
2004,786,Port Melbourne,0,0,0,1,0,0,0,,0,0,,0,0,65,,0,0,0,,3510
2004,787,Port Melbourne,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,
2004,789,Port Melbourne,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,
2004,790,Port Melbourne,0,0,0,0,0,0,,0,0,0,472,0,0,0,0,0,,,,740
2004,791,Port Melbourne,0,,0,0,72,,0,0,0,,820,0,0,56,0,0,,,28,1267
2004,793,Port Melbourne,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,
2004,802,Southbank,,0,0,0,,0,0,,0,0,0,0,0,66,0,0,98,0,,328
2004,806,Southbank,0,0,0,,0,0,0,0,0,0,,0,,,0,0,,0,0,54
2004,810,Southbank,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,427
2004,814,Southbank,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
2004,851,Melbourne (Remainder),0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,853,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,854,South Yarra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,856,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,864,South Yarra,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,23
2004,865,South Yarra,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,866,South Yarra,,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,24
2004,867,South Yarra,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,54
2004,868,South Yarra,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,42
2004,869,South Yarra,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,901,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,904,Parkville,,0,0,0,0,,0,0,0,,0,0,,0,,0,0,0,0,172
2004,906,Parkville,,,,0,0,,,,68,0,80,0,74,157,,0,0,0,,546
2004,908,Parkville,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,29
2004,909,Parkville,0,0,0,,0,,0,0,0,0,0,0,,0,,0,0,0,0,25
2004,911,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,913,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,
2004,925,Parkville,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2004,928,Parkville,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,120
2004,930,Parkville,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,
2004,1009,West Melbourne (Industrial),,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,402,0,420
2004,1101,Docklands,,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,19,0,91
2004,1103,Docklands,610,,,688,0,0,0,0,0,,,0,,,,0,,0,0,1841
2004,1104,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,11,Melbourne (CBD),134,15,,0,,0,0,,,,19,0,28,326,0,0,14,81,0,733
2003,14,Melbourne (CBD),400,75,0,,0,245,0,379,10,16,,,97,1077,35,48,73,,0,2519
2003,15,Melbourne (CBD),443,38,,24,0,578,0,648,103,38,86,0,191,85,,0,292,,8,2553
2003,17,Melbourne (CBD),230,20,0,,,,0,11,0,,28,,41,273,0,10,20,0,47,724
2003,24,Melbourne (CBD),112,477,,,0,,,1874,,1387,,,41,2261,,264,105,,25,6891
2003,25,Melbourne (CBD),156,241,0,46,,117,,2008,82,,24,0,70,196,115,20,202,,79,3431
2003,28,Melbourne (CBD),650,167,,,,,,1284,146,2063,26,,86,381,1216,38,83,,0,6334
2003,33,Melbourne (CBD),284,493,0,0,39,46,0,894,13,39,0,0,114,968,,81,44,24,,3076
2003,35,Melbourne (CBD),557,188,0,,17,40,,70,123,300,219,0,128,82,,15,722,,86,2568
2003,36,Melbourne (CBD),200,9,0,,0,,,,11,,0,0,56,211,,0,96,0,0,785
2003,37,Melbourne (CBD),271,161,0,0,103,0,0,1983,94,,200,,40,1551,1082,13,58,40,0,6038
2003,38,Melbourne (CBD),205,53,0,0,37,77,0,859,405,45,45,0,114,461,,,51,40,,2452
2003,46,Melbourne (CBD),277,41,0,8,0,462,,57,,50,0,0,35,28,672,,175,0,0,1816
2003,54,Melbourne (CBD),147,66,0,,,,0,74,59,,134,0,59,372,,,297,59,0,1351
2003,63,Melbourne (CBD),32,61,0,0,0,0,0,,0,132,0,0,15,64,312,7,21,0,,655
2003,67,Melbourne (CBD),394,22,0,37,,,0,,77,17,0,0,25,69,,,50,,,744
2003,71,Melbourne (CBD),,,0,0,0,0,0,0,0,1331,0,0,,43,0,0,,,0,1449
2003,73,Melbourne (CBD),0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,429
2003,74,Melbourne (CBD),113,175,0,,,64,0,81,86,37,0,0,58,668,,69,184,,0,1619
2003,76,Melbourne (CBD),,0,0,0,0,,0,0,9,0,,0,,0,,0,0,0,0,25
2003,81,Melbourne (CBD),56,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,465
2003,83,Melbourne (CBD),,0,0,0,0,0,0,0,0,0,,0,28,0,,0,0,0,0,360
2003,87,Melbourne (CBD),81,,0,0,,,,,26,,,0,11,275,48,,,2209,,2889
2003,93,Melbourne (CBD),,0,0,,0,,0,0,0,344,0,0,77,233,634,,0,0,,1350
2003,96,Melbourne (CBD),19,,0,,0,1396,0,,0,0,0,0,,,0,0,32,0,0,1703
2003,101,West Melbourne (Residential),18,,0,0,0,,,,89,,70,0,,0,0,0,0,0,0,1238
2003,105,Melbourne (CBD),29,,0,0,0,276,0,0,,25,,0,96,,0,,,,0,506
2003,111,West Melbourne (Residential),,,0,0,,0,0,0,,0,45,0,5,,,0,,,,219
2003,113,Melbourne (CBD),120,,0,0,,0,,0,0,0,13,0,14,0,,,1237,111,0,1526
2003,125,Melbourne (CBD),,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,164
2003,131,Docklands,198,,0,111,,,0,,,,0,0,16,26,3159,0,,10,0,3824
2003,202,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,204,Carlton,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2003,206,Carlton,174,,0,,0,,0,,61,8,,0,14,4,0,0,72,0,0,370
2003,211,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
2003,213,Carlton,0,0,0,,0,,,0,,0,0,0,,0,,0,0,0,0,75
2003,220,Carlton,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,15
2003,221,Carlton,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,225,Carlton,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,11
2003,229,Carlton,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1
2003,232,Carlton,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,0,0,36
2003,234,Carlton,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,8,0,,21
2003,239,Carlton,27,,0,0,0,,,27,144,,0,0,51,,0,0,,0,0,506
2003,241,Carlton,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2003,253,Carlton,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,255,Carlton,29,,0,0,,0,0,104,58,,,0,77,44,0,,25,0,,641
2003,257,Carlton,,0,0,0,0,,,,,0,10,0,50,34,0,0,0,,0,488
2003,261,Carlton,0,0,0,,0,0,0,0,0,,,0,160,,0,,55,0,,287
2003,269,Carlton,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2003,272,Parkville,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,273,Carlton,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,17
2003,305,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,306,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2003,307,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,308,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15
2003,315,North Melbourne,0,0,0,28,0,0,,0,0,0,0,0,0,0,0,0,,0,0,33
2003,316,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,317,North Melbourne,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,12
2003,318,North Melbourne,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,
2003,323,North Melbourne,0,,0,0,,0,0,0,0,0,0,0,,0,,0,0,,,208
2003,329,North Melbourne,0,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,0,153
2003,332,North Melbourne,0,0,0,0,0,0,0,0,0,0,30,0,18,11,0,,0,0,,68
2003,333,North Melbourne,,0,0,0,,0,0,0,,,,0,9,18,0,0,15,0,15,71
2003,334,North Melbourne,,25,0,0,,0,0,0,0,0,16,0,0,22,0,0,8,,,92
2003,335,North Melbourne,0,0,0,,0,0,0,0,,0,18,0,0,,0,,20,,,69
2003,336,North Melbourne,,0,0,0,,0,0,0,0,,,0,9,10,0,0,0,,,56
2003,340,North Melbourne,7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,19
2003,341,North Melbourne,,,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,,107
2003,342,North Melbourne,,0,0,0,46,0,0,0,0,0,47,0,,,0,0,,0,,167
2003,343,North Melbourne,0,0,0,0,,0,0,,,,,0,,,0,0,15,18,,141
2003,345,North Melbourne,83,46,0,24,0,,,29,14,,19,0,21,36,0,,44,35,,369
2003,354,North Melbourne,39,133,0,56,0,0,0,,,,0,0,17,27,,20,81,69,0,468
2003,357,North Melbourne,34,,0,,0,,0,,,,12,0,124,,0,0,,7,0,335
2003,362,North Melbourne,17,11,0,0,0,,0,,0,,0,0,,,0,0,53,0,0,151
2003,365,North Melbourne,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,8,0,0,74
2003,372,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,374,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,375,North Melbourne,131,,0,,,,0,15,0,11,0,,81,152,0,,0,0,15,443
2003,378,North Melbourne,38,0,0,,0,0,0,,,0,0,0,15,,0,0,0,0,,353
2003,406,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2003,407,West Melbourne (Residential),0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
2003,409,West Melbourne (Residential),,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,,0,54
2003,410,West Melbourne (Residential),0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,,0,57
2003,411,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2003,416,West Melbourne (Residential),0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2003,418,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,,0,,0,,,,,,55
2003,421,West Melbourne (Residential),0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,430,West Melbourne (Residential),8,0,0,0,0,0,0,0,0,0,,0,12,25,0,0,,,,90
2003,433,West Melbourne (Residential),0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
