id,data_upd_at,pv_last_wk,pv_last_mth,pv_total,download_count,log_time
krg7-hmyt,2021-08-11 02:53:57+00:00,5,78,419,28,2021-12-02 19:00:08.443656
2b75-x6et,2021-11-02 22:38:58+00:00,2,16,416,266,2021-12-02 19:00:08.443656
w8cz-guri,2015-05-07 06:42:26+00:00,0,2,404,1214,2021-12-02 19:00:08.443656
hpzc-vi8m,2021-08-23 16:37:29+00:00,1,2,394,726,2021-12-02 19:00:08.443656
7kjb-25ry,2017-05-04 05:48:40+00:00,1,1,368,1043,2021-12-02 19:00:08.443656
jwq3-hkg3,2017-05-12 06:23:28+00:00,0,1,357,860,2021-12-02 19:00:08.443656
cm7k-9aj4,2021-08-26 16:01:11+00:00,1,4,351,1068,2021-12-02 19:00:08.443656
a9sc-9jxz,2021-11-02 22:44:13+00:00,1,18,344,219,2021-12-02 19:00:08.443656
hfm2-46au,2017-04-19 03:08:02+00:00,1,1,343,537596,2021-12-02 19:00:08.443656
erbg-hj42,2017-04-19 03:09:39+00:00,1,2,331,526304,2021-12-02 19:00:08.443656
dxvp-runr,2021-12-02 02:09:39+00:00,2,6,321,31,2021-12-02 19:00:08.443656
fsfa-5ye5,2017-04-19 03:11:15+00:00,1,2,321,670,2021-12-02 19:00:08.443656
n57n-9wqc,2015-05-07 06:38:30+00:00,0,1,311,1166,2021-12-02 19:00:08.443656
y7km-5r6f,2020-12-15 04:38:24+00:00,0,6,308,111,2021-12-02 19:00:08.443656
m8kf-ur3f,2017-05-12 06:13:42+00:00,0,2,265,788,2021-12-02 19:00:08.443656
mcf9-snjr,2017-05-12 06:20:10+00:00,0,1,235,832,2021-12-02 19:00:08.443656
hisn-tyup,2017-05-12 06:23:18+00:00,0,1,225,850,2021-12-02 19:00:08.443656
sp4r-xphj,2021-08-12 06:45:16+00:00,21,74,158,21,2021-12-02 19:00:08.443656
73qa-862u,2021-08-12 07:19:52+00:00,9,33,66,15,2021-12-02 19:00:08.443656
jizx-9ayp,2021-08-12 07:01:29+00:00,9,20,57,9,2021-12-02 19:00:08.443656
ssm6-4b38,2021-08-12 07:27:00+00:00,8,14,46,7,2021-12-02 19:00:08.443656
b2ak-trbp,2021-11-04 22:38:23+00:00,89,598,74019,8840,2021-12-03 19:00:11.947285
y79a-us3f,,13,33,66914,3178,2021-12-03 19:00:11.947285
fp38-wiyy,2021-09-30 16:06:54+00:00,65,242,39953,6399,2021-12-03 19:00:11.947285
vh2v-4nfs,2021-12-03 07:58:28+00:00,156,665,38900,12091549,2021-12-03 19:00:11.947285
7q9g-yyvg,2018-03-02 01:46:14+00:00,147,535,32360,1842,2021-12-03 19:00:11.947285
i8px-csib,2017-05-12 05:48:58+00:00,191,819,30797,3343,2021-12-03 19:00:11.947285
crvt-b4kt,2021-08-23 16:04:33+00:00,162,596,25653,39776,2021-12-03 19:00:11.947285
xt2y-tnn9,2021-11-02 22:16:33+00:00,37,244,24785,16176,2021-12-03 19:00:11.947285
gh7s-qda8,2021-11-29 05:58:42+00:00,43,155,23494,6267,2021-12-03 19:00:11.947285
r5bg-2hj8,2020-09-22 05:30:26+00:00,119,608,20578,2617,2021-12-03 19:00:11.947285
pmhb-s6pn,2021-11-02 22:05:44+00:00,52,265,19661,3348,2021-12-03 19:00:11.947285
ntht-5rk7,2021-09-14 16:04:00+00:00,88,339,18083,607445,2021-12-03 19:00:11.947285
qe9w-cym8,,9,49,17029,127163,2021-12-03 19:00:11.947285
ez6b-syvw,2015-06-15 05:55:16+00:00,24,96,14232,3521,2021-12-03 19:00:11.947285
def8-4wbt,2021-09-30 00:09:06+00:00,25,116,13905,1007540,2021-12-03 19:00:11.947285
8fgn-5q6t,2021-08-13 16:53:00+00:00,5,38,13281,2270,2021-12-03 19:00:11.947285
e56b-j9mj,2021-09-23 16:08:47+00:00,32,198,13125,2212262,2021-12-03 19:00:11.947285
67fb-mvax,2017-05-12 05:53:17+00:00,63,266,11503,1287,2021-12-03 19:00:11.947285
a7rp-xtya,2021-09-30 16:46:36+00:00,45,255,11485,163068,2021-12-03 19:00:11.947285
44kh-ty54,2021-11-02 22:25:14+00:00,10,134,10672,2009,2021-12-03 19:00:11.947285
j5vt-ppat,2017-04-06 05:48:40+00:00,16,57,10498,3230,2021-12-03 19:00:11.947285
krh5-hhjn,2021-11-02 22:29:27+00:00,17,52,10080,1581,2021-12-03 19:00:11.947285
bs7n-5veh,2021-11-02 22:13:48+00:00,7,43,10025,2275,2021-12-03 19:00:11.947285
aia8-ryiq,2021-03-18 04:20:13+00:00,20,137,9640,3197896,2021-12-03 19:00:11.947285
2dqj-9ydd,2018-08-17 04:41:48+00:00,39,172,9562,0,2021-12-03 19:00:11.947285
t3zn-qgfx,,29,105,8734,3474376,2021-12-03 19:00:11.947285
mq3i-cbxd,2015-05-12 06:33:58+00:00,2,15,8592,3574,2021-12-03 19:00:11.947285
xzxc-g5i9,2015-01-20 23:37:21+00:00,2,10,8111,1593,2021-12-03 19:00:11.947285
d6mv-s43h,2021-12-03 07:47:27+00:00,10,72,7952,21084,2021-12-03 19:00:11.947285
pv8y-ihee,2017-07-28 07:03:49+00:00,10,61,7921,160697,2021-12-03 19:00:11.947285
h57g-5234,2021-09-21 16:44:14+00:00,22,177,7629,2199,2021-12-03 19:00:11.947285
gei8-3w86,,20,70,7336,7362378,2021-12-03 19:00:11.947285
d5tb-r7a6,2018-08-17 03:10:01+00:00,36,168,7313,0,2021-12-03 19:00:11.947285
mffi-m9yn,2021-11-02 22:19:04+00:00,37,134,7036,2768,2021-12-03 19:00:11.947285
qksr-hqee,2017-07-28 06:53:42+00:00,10,43,6977,1863,2021-12-03 19:00:11.947285
3927-sgfc,2015-11-09 05:22:47+00:00,5,25,6247,476709,2021-12-03 19:00:11.947285
u9sa-j86i,2019-04-18 02:42:21+00:00,17,61,6240,1426,2021-12-03 19:00:11.947285
b36j-kiy4,2021-11-02 22:38:03+00:00,3,37,6206,2854,2021-12-03 19:00:11.947285
m7yp-p495,,54,200,5927,13530346,2021-12-03 19:00:11.947285
pq2z-35fu,2019-10-07 02:22:25+00:00,11,58,5880,1209,2021-12-03 19:00:11.947285
mgkp-67ad,2018-02-12 03:47:12+00:00,42,144,5540,721680,2021-12-03 19:00:11.947285
cwpe-ugri,2019-11-10 23:49:52+00:00,45,205,5385,0,2021-12-03 19:00:11.947285
234q-gg83,2021-11-02 22:49:34+00:00,3,32,5319,1547,2021-12-03 19:00:11.947285
e6er-4cb3,2016-02-09 03:54:32+00:00,2,22,5169,1565,2021-12-03 19:00:11.947285
s8dq-xd4g,,1,18,5038,2971982,2021-12-03 19:00:11.947285
qabw-suvb,2021-11-02 22:05:44+00:00,16,62,4940,895,2021-12-03 19:00:11.947285
c3gt-hrz6,2021-11-02 22:32:26+00:00,2,21,4908,2679,2021-12-03 19:00:11.947285
gh9v-yqwz,2020-06-25 01:57:53+00:00,12,32,4877,1935,2021-12-03 19:00:11.947285
9mdh-8yau,2021-09-23 16:45:49+00:00,10,35,4635,7206912,2021-12-03 19:00:11.947285
3bff-vaa5,2016-05-10 04:25:02+00:00,42,207,4392,11802,2021-12-03 19:00:11.947285
jtcb-iab6,2015-04-28 06:25:46+00:00,2,10,4323,1773,2021-12-03 19:00:11.947285
khvg-gtaq,2017-05-31 00:33:10+00:00,2,14,4310,1554,2021-12-03 19:00:11.947285
j4qc-4tib,2021-08-23 16:02:40+00:00,6,74,4234,1144,2021-12-03 19:00:11.947285
2x56-ai8r,2021-09-23 16:47:48+00:00,56,92,4150,9808179,2021-12-03 19:00:11.947285
5nb5-w7hq,2021-08-13 16:54:24+00:00,3,37,3951,2898,2021-12-03 19:00:11.947285
u4vh-84j8,2021-12-03 07:30:17+00:00,33,144,3950,471,2021-12-03 19:00:11.947285
8wi9-ysz4,2019-01-24 00:57:42+00:00,13,59,3944,0,2021-12-03 19:00:11.947285
rpt3-2axt,,6,29,3853,7813,2021-12-03 19:00:11.947285
ru3z-44we,2021-09-30 16:07:52+00:00,8,32,3606,2554,2021-12-03 19:00:11.947285
vdsi-4gtj,2021-09-23 16:01:43+00:00,9,27,3489,2394,2021-12-03 19:00:11.947285
dyqx-cfn5,2021-11-02 22:16:33+00:00,8,41,3377,650,2021-12-03 19:00:11.947285
6fzs-45an,2014-05-02 03:02:11+00:00,2,12,3334,1924,2021-12-03 19:00:11.947285
pih2-628i,2017-03-02 03:34:39+00:00,2,15,3317,1372,2021-12-03 19:00:11.947285
2eyd-p5ws,2015-05-07 06:20:43+00:00,0,3,3260,2777,2021-12-03 19:00:11.947285
ck33-yh8z,,12,76,3236,5013334,2021-12-03 19:00:11.947285
wqka-kyhz,,5,20,3095,1820910,2021-12-03 19:00:11.947285
ss79-v558,,19,67,3041,1647126,2021-12-03 19:00:11.947285
k64i-2xff,2015-01-20 23:24:00+00:00,1,10,2964,1377,2021-12-03 19:00:11.947285
g48j-sdah,,1,7,2908,1954,2021-12-03 19:00:11.947285
su97-b2at,2020-07-05 16:23:59+00:00,4,16,2872,75490,2021-12-03 19:00:11.947285
jzfa-q3k3,2021-09-27 16:32:26+00:00,5,22,2841,3404400,2021-12-03 19:00:11.947285
h4ih-tzqs,2021-08-23 16:50:10+00:00,6,13,2811,2816,2021-12-03 19:00:11.947285
24aw-nd3i,2021-08-23 16:00:21+00:00,9,31,2695,709262,2021-12-03 19:00:11.947285
qa5h-sfgh,2018-09-20 05:11:49+00:00,1,10,2615,0,2021-12-03 19:00:11.947285
txcy-uafv,2021-09-30 16:47:56+00:00,2,13,2588,984,2021-12-03 19:00:11.947285
wwkr-v8s7,2018-03-02 03:21:33+00:00,9,38,2581,1812,2021-12-03 19:00:11.947285
a945-pqqr,2017-05-19 03:25:03+00:00,5,10,2536,1284,2021-12-03 19:00:11.947285
vesm-c7r2,2021-11-02 22:13:48+00:00,4,29,2349,759,2021-12-03 19:00:11.947285
4id4-tydi,2019-02-14 05:10:58+00:00,1,25,2348,1078,2021-12-03 19:00:11.947285
mxsp-c8nh,2019-02-19 05:58:26+00:00,0,1,2301,1140,2021-12-03 19:00:11.947285
d34a-re98,2018-02-22 23:37:02+00:00,7,42,2294,1398,2021-12-03 19:00:11.947285
ht4h-vqbu,2016-11-09 04:18:08+00:00,0,5,2286,2888,2021-12-03 19:00:11.947285
tqjk-32d9,,5,19,2275,1608,2021-12-03 19:00:11.947285
rm92-h5tq,2021-11-02 22:25:14+00:00,6,32,2199,566,2021-12-03 19:00:11.947285
axts-5eu4,2015-01-20 23:50:04+00:00,1,4,2194,1630,2021-12-03 19:00:11.947285
7pgd-bdf2,2020-04-14 00:10:03+00:00,26,67,2193,234,2021-12-03 19:00:11.947285
be3i-empa,2021-11-02 22:05:44+00:00,5,12,2176,257,2021-12-03 19:00:11.947285
dj7e-rdx9,2019-04-17 08:02:55+00:00,4,13,2157,1495,2021-12-03 19:00:11.947285
x69f-uxmj,2017-05-12 05:58:01+00:00,2,15,2131,1622,2021-12-03 19:00:11.947285
rwbd-626w,2021-08-23 16:47:08+00:00,5,21,2024,1726860,2021-12-03 19:00:11.947285
vrwc-rwgm,2018-10-15 03:54:32+00:00,5,23,2016,1252,2021-12-03 19:00:11.947285
qnju-it8g,2021-11-02 22:38:03+00:00,10,27,2012,456,2021-12-03 19:00:11.947285
4n3a-s6rn,2020-06-01 08:35:48+00:00,10,40,1997,279,2021-12-03 19:00:11.947285
nyr3-sees,2019-09-12 05:00:14+00:00,1,18,1993,374,2021-12-03 19:00:11.947285
n6sz-6nb6,,4,16,1964,5564262,2021-12-03 19:00:11.947285
nmnx-3ct3,,3,5,1910,4551653,2021-12-03 19:00:11.947285
e63d-rbu7,2019-01-14 00:47:27+00:00,1,2,1906,2763,2021-12-03 19:00:11.947285
6yxs-smdz,,2,10,1880,3135136,2021-12-03 19:00:11.947285
dmpt-2xdw,2021-08-23 16:45:41+00:00,1,7,1876,5049596,2021-12-03 19:00:11.947285
mayw-9gb5,2021-11-02 22:49:34+00:00,2,22,1868,442,2021-12-03 19:00:11.947285
n9ie-cp6t,2018-10-12 00:40:22+00:00,3,7,1845,1033,2021-12-03 19:00:11.947285
dh3m-ckxm,,6,20,1772,6644363,2021-12-03 19:00:11.947285
v9mu-dvfu,2019-03-18 04:50:39+00:00,2,7,1747,931,2021-12-03 19:00:11.947285
mgqj-necz,2020-03-05 03:52:54+00:00,17,36,1738,540,2021-12-03 19:00:11.947285
irqv-hjr4,2021-12-03 07:30:13+00:00,6,30,1681,206,2021-12-03 19:00:11.947285
3v7r-q3ds,2015-04-28 07:22:49+00:00,5,10,1674,1616,2021-12-03 19:00:11.947285
md5d-vpap,2021-11-02 22:32:26+00:00,9,23,1638,301,2021-12-03 19:00:11.947285
3bxw-t8fk,2019-02-06 04:34:39+00:00,2,12,1633,727,2021-12-03 19:00:11.947285
uyp8-7ii8,2019-03-18 03:17:17+00:00,3,15,1630,909,2021-12-03 19:00:11.947285
ambt-72qg,2018-03-02 04:10:30+00:00,6,23,1623,926,2021-12-03 19:00:11.947285
4j42-79hg,2021-08-23 16:00:54+00:00,1,6,1610,1062,2021-12-03 19:00:11.947285
hg8j-vcww,,1,2,1606,8649,2021-12-03 19:00:11.947285
g9am-cna5,2021-11-02 22:29:27+00:00,2,12,1590,422,2021-12-03 19:00:11.947285
psq9-yz4x,2021-09-28 16:39:09+00:00,5,26,1582,1096,2021-12-03 19:00:11.947285
2x87-fe4u,2014-05-02 04:25:14+00:00,2,7,1491,1367,2021-12-03 19:00:11.947285
wcd7-bvh4,2021-11-18 00:49:27+00:00,3,23,1469,1622,2021-12-03 19:00:11.947285
grmi-2ew3,2021-09-30 16:40:19+00:00,1,9,1432,2280595,2021-12-03 19:00:11.947285
47ai-9yup,2017-05-18 04:25:26+00:00,4,7,1416,1038,2021-12-03 19:00:11.947285
jsun-ttri,2021-11-02 22:39:47+00:00,2,15,1400,849,2021-12-03 19:00:11.947285
uqhf-q5h7,2014-05-02 02:40:39+00:00,2,9,1373,1655,2021-12-03 19:00:11.947285
rdi4-j8zh,2021-09-30 16:44:14+00:00,2,15,1365,4588,2021-12-03 19:00:11.947285
sex6-6426,2018-02-22 03:19:28+00:00,3,16,1364,2885,2021-12-03 19:00:11.947285
mi2q-4527,2021-11-02 22:40:43+00:00,2,26,1333,1047,2021-12-03 19:00:11.947285
6cxw-5y4y,2019-01-09 03:20:29+00:00,3,7,1328,867,2021-12-03 19:00:11.947285
ew6k-chz4,2017-05-19 01:57:49+00:00,3,4,1294,1209,2021-12-03 19:00:11.947285
55up-8nwa,2015-05-07 06:30:36+00:00,0,3,1289,1258,2021-12-03 19:00:11.947285
vzb2-a2kz,2021-08-23 16:46:03+00:00,1,7,1275,1699963,2021-12-03 19:00:11.947285
84bf-dihi,,1,2,1264,4851824,2021-12-03 19:00:11.947285
q3ni-rkmu,2021-06-28 01:55:48+00:00,5,20,1240,143,2021-12-03 19:00:11.947285
r6ug-jmg3,2017-05-12 06:07:26+00:00,3,8,1230,1290,2021-12-03 19:00:11.947285
arvc-7u8d,2021-11-02 22:25:14+00:00,1,7,1183,201,2021-12-03 19:00:11.947285
rhc3-j4bg,2017-05-04 05:47:33+00:00,2,4,1170,16103,2021-12-03 19:00:11.947285
tq3k-d7n7,2019-12-01 21:31:05+00:00,1,8,1168,280,2021-12-03 19:00:11.947285
fzjr-9nrn,2021-09-30 17:21:58+00:00,4,15,1165,737,2021-12-03 19:00:11.947285
rpdm-je7s,,2,8,1165,4808644,2021-12-03 19:00:11.947285
9hjf-8i2d,2021-11-02 22:19:04+00:00,1,23,1148,297,2021-12-03 19:00:11.947285
kmtd-nvqr,2018-05-08 00:04:44+00:00,2,7,1133,1039,2021-12-03 19:00:11.947285
23k2-cnm2,2021-08-23 16:47:45+00:00,2,4,1109,1502235,2021-12-03 19:00:11.947285
w2pi-36nk,2021-11-02 22:16:33+00:00,4,9,1077,207,2021-12-03 19:00:11.947285
nw38-8y7g,2021-11-02 22:40:43+00:00,3,19,1052,202,2021-12-03 19:00:11.947285
xgce-vkbh,,5,13,1038,3150728,2021-12-03 19:00:11.947285
2ph9-es73,2015-05-07 06:48:07+00:00,1,3,1027,1318,2021-12-03 19:00:11.947285
inah-t6kx,2021-05-21 03:37:13+00:00,2,10,1027,775,2021-12-03 19:00:11.947285
a52j-vb2e,2018-09-27 05:08:46+00:00,5,14,1016,719,2021-12-03 19:00:11.947285
g8gz-fuiv,2018-10-25 00:50:36+00:00,3,13,1013,852,2021-12-03 19:00:11.947285
74id-aqj9,2018-09-04 21:55:19+00:00,5,22,1012,734,2021-12-03 19:00:11.947285
4spx-8bh5,2021-08-23 16:03:50+00:00,4,14,991,1044,2021-12-03 19:00:11.947285
fyes-zqbt,2017-04-04 03:40:26+00:00,1,6,962,295872,2021-12-03 19:00:11.947285
6rkf-zake,2019-02-19 23:04:54+00:00,1,5,949,679,2021-12-03 19:00:11.947285
96gt-j9ix,2021-09-30 16:45:01+00:00,3,4,945,2229339,2021-12-03 19:00:11.947285
5dx2-u4mf,2021-09-22 16:50:01+00:00,6,11,941,979,2021-12-03 19:00:11.947285
gyfq-h9jk,2018-09-27 05:03:00+00:00,3,19,924,668,2021-12-03 19:00:11.947285
v4zv-yqtp,2021-08-23 16:38:17+00:00,3,10,907,1124,2021-12-03 19:00:11.947285
svux-bada,,1,2,895,5415168,2021-12-03 19:00:11.947285
xmnz-a7qy,,1,1,895,17606,2021-12-03 19:00:11.947285
x4k3-uj4j,2020-12-15 04:38:19+00:00,5,22,888,98,2021-12-03 19:00:11.947285
5kg2-fg9r,2015-05-14 01:22:49+00:00,0,3,884,1215,2021-12-03 19:00:11.947285
th7x-7gv7,2021-05-26 04:57:50+00:00,16,88,855,45,2021-12-03 19:00:11.947285
bevb-vgiu,2015-10-16 05:28:52+00:00,0,1,855,1217,2021-12-03 19:00:11.947285
pyua-izk6,2017-04-04 03:56:11+00:00,2,3,846,40917,2021-12-03 19:00:11.947285
99qa-f55d,2016-10-24 02:40:38+00:00,1,2,803,1305,2021-12-03 19:00:11.947285
reaf-a4my,2021-11-02 22:29:27+00:00,4,7,792,162,2021-12-03 19:00:11.947285
55z9-zqzu,2021-08-23 16:15:10+00:00,2,11,783,1020,2021-12-03 19:00:11.947285
c2cr-5q87,2017-07-28 06:40:41+00:00,0,2,773,1660,2021-12-03 19:00:11.947285
awcz-wi9e,2015-05-07 06:34:45+00:00,0,2,737,2053,2021-12-03 19:00:11.947285
nnx5-w29b,2015-05-07 07:36:31+00:00,0,5,735,1335,2021-12-03 19:00:11.947285
xfa5-gt4u,2018-09-27 02:44:06+00:00,0,3,728,731,2021-12-03 19:00:11.947285
cawe-uats,2017-05-22 05:41:43+00:00,0,3,712,964,2021-12-03 19:00:11.947285
9usq-v437,2015-10-16 05:49:34+00:00,1,3,712,1063,2021-12-03 19:00:11.947285
t6hb-9uf2,2019-04-16 11:26:16+00:00,0,3,704,1764,2021-12-03 19:00:11.947285
gquc-eex2,2018-08-21 22:09:34+00:00,0,3,702,905,2021-12-03 19:00:11.947285
vkxi-k7ps,2019-04-09 06:20:02+00:00,0,6,700,1051,2021-12-03 19:00:11.947285
gznb-6fq3,2021-11-02 22:39:47+00:00,1,12,695,127,2021-12-03 19:00:11.947285
npd7-23gm,2017-05-03 06:17:56+00:00,0,1,683,943,2021-12-03 19:00:11.947285
wdtk-npar,2021-11-02 22:13:48+00:00,1,6,680,321,2021-12-03 19:00:11.947285
apua-t2tb,2019-04-17 02:11:07+00:00,1,7,678,1415,2021-12-03 19:00:11.947285
nug6-empf,2021-11-02 22:51:36+00:00,1,19,675,86,2021-12-03 19:00:11.947285
rsgn-pgkc,2018-09-27 05:14:42+00:00,0,10,674,844,2021-12-03 19:00:11.947285
fthi-zajy,2016-11-21 04:11:12+00:00,3,6,646,1071,2021-12-03 19:00:11.947285
5532-ig9r,2020-04-02 20:11:40+00:00,7,25,613,87,2021-12-03 19:00:11.947285
rqdu-ieaj,2017-04-27 03:22:55+00:00,1,3,596,639350,2021-12-03 19:00:11.947285
mv4n-8k4v,2021-12-03 07:31:56+00:00,3,18,594,34,2021-12-03 19:00:11.947285
7je2-yydd,2021-11-02 22:19:04+00:00,3,10,591,118,2021-12-03 19:00:11.947285
s7e6-a6bm,2017-04-19 03:05:52+00:00,1,8,586,40664,2021-12-03 19:00:11.947285
necc-34pz,2017-05-12 06:23:24+00:00,0,3,571,1004,2021-12-03 19:00:11.947285
wxa3-hxd3,2021-11-02 22:51:36+00:00,2,19,565,159,2021-12-03 19:00:11.947285
ue3p-kdsu,2017-08-07 05:36:15+00:00,2,3,558,627,2021-12-03 19:00:11.947285
8c5t-6gxs,2017-05-12 06:23:24+00:00,0,1,549,889,2021-12-03 19:00:11.947285
pkqa-bdit,2015-05-07 06:27:15+00:00,0,9,539,1171,2021-12-03 19:00:11.947285
nzkf-kgud,2015-05-07 06:40:06+00:00,0,1,539,1184,2021-12-03 19:00:11.947285
kv9p-crx6,2017-05-04 05:55:17+00:00,1,1,531,594,2021-12-03 19:00:11.947285
7nkv-ni4n,2021-11-02 22:38:58+00:00,5,18,527,102,2021-12-03 19:00:11.947285
hfxu-z5ii,2018-09-27 02:59:26+00:00,0,4,525,636,2021-12-03 19:00:11.947285
u3gs-y2xi,2018-09-27 00:55:08+00:00,0,4,511,644,2021-12-03 19:00:11.947285
vbe9-m4tk,2019-04-11 04:33:05+00:00,0,3,509,1280,2021-12-03 19:00:11.947285
75qa-syb4,2017-04-04 03:53:05+00:00,1,1,496,894,2021-12-03 19:00:11.947285
xy7t-cwm2,2017-04-04 03:55:01+00:00,2,6,479,880407,2021-12-03 19:00:11.947285
q67c-6wjt,2021-11-02 22:44:13+00:00,2,10,470,75,2021-12-03 19:00:11.947285
625k-qaqp,2019-11-12 01:58:45+00:00,1,8,449,0,2021-12-03 19:00:11.947285
7jq6-k9kf,2019-04-16 03:19:33+00:00,0,10,440,1237,2021-12-03 19:00:11.947285
krg7-hmyt,2021-08-11 02:53:57+00:00,8,81,422,28,2021-12-03 19:00:11.947285
2b75-x6et,2021-11-02 22:38:58+00:00,3,12,417,267,2021-12-03 19:00:11.947285
w8cz-guri,2015-05-07 06:42:26+00:00,0,2,404,1214,2021-12-03 19:00:11.947285
hpzc-vi8m,2021-08-23 16:37:29+00:00,1,2,394,726,2021-12-03 19:00:11.947285
7kjb-25ry,2017-05-04 05:48:40+00:00,1,1,368,1043,2021-12-03 19:00:11.947285
jwq3-hkg3,2017-05-12 06:23:28+00:00,0,1,357,860,2021-12-03 19:00:11.947285
cm7k-9aj4,2021-08-26 16:01:11+00:00,1,4,351,1068,2021-12-03 19:00:11.947285
a9sc-9jxz,2021-11-02 22:44:13+00:00,2,15,345,220,2021-12-03 19:00:11.947285
hfm2-46au,2017-04-19 03:08:02+00:00,1,1,343,537596,2021-12-03 19:00:11.947285
erbg-hj42,2017-04-19 03:09:39+00:00,1,2,331,526304,2021-12-03 19:00:11.947285
dxvp-runr,2021-12-03 02:09:45+00:00,2,6,321,31,2021-12-03 19:00:11.947285
fsfa-5ye5,2017-04-19 03:11:15+00:00,1,1,321,670,2021-12-03 19:00:11.947285
n57n-9wqc,2015-05-07 06:38:30+00:00,0,1,311,1166,2021-12-03 19:00:11.947285
y7km-5r6f,2020-12-15 04:38:24+00:00,0,6,308,111,2021-12-03 19:00:11.947285
m8kf-ur3f,2017-05-12 06:13:42+00:00,0,2,265,788,2021-12-03 19:00:11.947285
mcf9-snjr,2017-05-12 06:20:10+00:00,0,1,235,832,2021-12-03 19:00:11.947285
hisn-tyup,2017-05-12 06:23:18+00:00,0,1,225,850,2021-12-03 19:00:11.947285
sp4r-xphj,2021-08-12 06:45:16+00:00,20,77,162,21,2021-12-03 19:00:11.947285
73qa-862u,2021-08-12 07:19:52+00:00,10,35,68,15,2021-12-03 19:00:11.947285
jizx-9ayp,2021-08-12 07:01:29+00:00,9,20,57,9,2021-12-03 19:00:11.947285
ssm6-4b38,2021-08-12 07:27:00+00:00,8,14,46,7,2021-12-03 19:00:11.947285
b2ak-trbp,2021-11-04 22:38:23+00:00,96,589,74029,8842,2021-12-04 19:00:14.599949
y79a-us3f,,12,32,66914,3178,2021-12-04 19:00:14.599949
fp38-wiyy,2021-09-30 16:06:54+00:00,64,239,39957,6399,2021-12-04 19:00:14.599949
vh2v-4nfs,2021-12-04 07:58:29+00:00,154,665,38919,12091754,2021-12-04 19:00:14.599949
7q9g-yyvg,2018-03-02 01:46:14+00:00,146,530,32382,1844,2021-12-04 19:00:14.599949
i8px-csib,2017-05-12 05:48:58+00:00,170,795,30806,3344,2021-12-04 19:00:14.599949
crvt-b4kt,2021-08-23 16:04:33+00:00,151,596,25666,39776,2021-12-04 19:00:14.599949
xt2y-tnn9,2021-11-02 22:16:33+00:00,37,244,24790,16176,2021-12-04 19:00:14.599949
gh7s-qda8,2021-11-29 05:58:42+00:00,45,156,23498,6267,2021-12-04 19:00:14.599949
r5bg-2hj8,2020-09-22 05:30:26+00:00,130,613,20594,2621,2021-12-04 19:00:14.599949
pmhb-s6pn,2021-11-02 22:05:44+00:00,50,263,19665,3349,2021-12-04 19:00:14.599949
ntht-5rk7,2021-09-14 16:04:00+00:00,83,335,18090,607755,2021-12-04 19:00:14.599949
qe9w-cym8,,10,49,17030,127163,2021-12-04 19:00:14.599949
ez6b-syvw,2015-06-15 05:55:16+00:00,22,92,14234,3521,2021-12-04 19:00:14.599949
def8-4wbt,2021-09-30 00:09:06+00:00,25,116,13909,1007540,2021-12-04 19:00:14.599949
8fgn-5q6t,2021-08-13 16:53:00+00:00,7,40,13283,2270,2021-12-04 19:00:14.599949
e56b-j9mj,2021-09-23 16:08:47+00:00,34,200,13131,2212262,2021-12-04 19:00:14.599949
67fb-mvax,2017-05-12 05:53:17+00:00,59,264,11506,1287,2021-12-04 19:00:14.599949
a7rp-xtya,2021-09-30 16:46:36+00:00,50,254,11495,163068,2021-12-04 19:00:14.599949
44kh-ty54,2021-11-02 22:25:14+00:00,9,134,10673,2009,2021-12-04 19:00:14.599949
j5vt-ppat,2017-04-06 05:48:40+00:00,22,62,10506,3231,2021-12-04 19:00:14.599949
krh5-hhjn,2021-11-02 22:29:27+00:00,16,54,10082,1581,2021-12-04 19:00:14.599949
bs7n-5veh,2021-11-02 22:13:48+00:00,8,45,10027,2275,2021-12-04 19:00:14.599949
aia8-ryiq,2021-03-18 04:20:13+00:00,22,132,9642,3197896,2021-12-04 19:00:14.599949
2dqj-9ydd,2018-08-17 04:41:48+00:00,39,163,9567,0,2021-12-04 19:00:14.599949
t3zn-qgfx,,32,103,8737,3474376,2021-12-04 19:00:14.599949
mq3i-cbxd,2015-05-12 06:33:58+00:00,2,12,8592,3574,2021-12-04 19:00:14.599949
xzxc-g5i9,2015-01-20 23:37:21+00:00,2,10,8111,1593,2021-12-04 19:00:14.599949
d6mv-s43h,2021-12-04 07:46:18+00:00,9,73,7954,21108,2021-12-04 19:00:14.599949
pv8y-ihee,2017-07-28 07:03:49+00:00,10,61,7922,160697,2021-12-04 19:00:14.599949
h57g-5234,2021-09-21 16:44:14+00:00,27,172,7637,2200,2021-12-04 19:00:14.599949
gei8-3w86,,20,63,7339,7362378,2021-12-04 19:00:14.599949
d5tb-r7a6,2018-08-17 03:10:01+00:00,29,161,7314,0,2021-12-04 19:00:14.599949
mffi-m9yn,2021-11-02 22:19:04+00:00,29,128,7038,2768,2021-12-04 19:00:14.599949
qksr-hqee,2017-07-28 06:53:42+00:00,11,40,6978,1863,2021-12-04 19:00:14.599949
3927-sgfc,2015-11-09 05:22:47+00:00,4,24,6248,476709,2021-12-04 19:00:14.599949
u9sa-j86i,2019-04-18 02:42:21+00:00,15,61,6240,1426,2021-12-04 19:00:14.599949
