OBJECTID,WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_DATE,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,CONSULTANT,OWNERSHIP,BRIDGE_MAIN,BRIDGE_DETAILS,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,Shallow Main,Condition Score,OVERSIZED,CLEANED,Shape__Length
154538,135852,ACTIVE,KIT 5,103572,128.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,12/15/2015 12:00:00 AM,DONATED,MTE CONSULTING LTD,KITCHENER,N,,-1,6,0,N,N,9.35,N,Y,128.304301741012
154539,135854,ACTIVE,KIT 5,103657,60m 150mm  PVC,TREATED,150,PVC,NO,,NONE,12/9/2015 12:00:00 AM,DONATED,MTE CONSULTANTS INC.,KITCHENER,N,,-1,6,0,N,N,9.35,N,Y,60.0101029590481
154540,135856,ACTIVE,KIT 5,103658,12.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,12/9/2015 12:00:00 AM,DONATED,MTE CONSULTANTS INC.,KITCHENER,N,,-1,6,0,N,N,9.35,N,Y,12.2387870693997
154541,135858,ACTIVE,KIT 5,103658,108.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,12/9/2015 12:00:00 AM,DONATED,MTE CONSULTANTS INC.,KITCHENER,N,,-1,6,0,N,N,9.35,N,Y,108.586984505431
154545,86604,ACTIVE,KIT 4,1696,60m 300mm  CI,TREATED,300,CI,NO,,NONE,1/1/1957 12:00:00 AM,DONATED,,KITCHENER,N,,0,1,19,N,N,7.75,N,Y,60.0493991836781
154547,135860,ACTIVE,KIT 4,1696,11.4m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,11.3584410846373
154548,135862,ACTIVE,KIT 4,1696,9.4m 200mm  PVCO,TREATED,200,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,5.43,N,Y,9.41633516262898
154549,135864,ACTIVE,KIT 4,8651,7.4m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,7.38630294845908
154550,135866,ACTIVE,KIT 4,8648,17m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,17.0488417571744
154552,135870,ACTIVE,KIT 4,8649,85.8m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,85.7930181239118
154553,135872,ACTIVE,KIT 4,8649,8.9m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,8.87113313255232
154554,135874,ACTIVE,KIT 4,8756,16.4m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,N,16.4372966666782
154555,135876,ACTIVE,KIT 4,8756,1.9m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,1.90186202013326
154556,135878,ACTIVE,KIT 4,8635,32.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,32.8068267884956
154557,135880,ACTIVE,KIT 4,8635,41.6m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,6.15,N,Y,41.6479719919449
154558,135882,ACTIVE,KIT 4,8634,6.1m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,6.06544073459238
154559,135884,ACTIVE,KIT 4,8634,11m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,11.0127303975948
154560,135886,ACTIVE,KIT 4,8752,8.9m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,N,8.91214545300702
154561,135888,ACTIVE,KIT 4,8750,12.3m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,N,12.3139155427394
154562,135890,ACTIVE,KIT 4,1697,22.9m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,22.8896649943535
154563,135892,ACTIVE,KIT 4,8634,1.2m 100mm  PVCO,TREATED,100,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,1.19996581700498
154564,135894,ACTIVE,KIT 4,8635,18.9m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,18.9483470689776
154565,135896,ACTIVE,KIT 4,8646,16.3m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,16.2977775720569
154566,135898,ACTIVE,KIT 4,8756,9.4m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,N,9.39053856836528
154567,135900,ACTIVE,KIT 4,8646,9.7m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,9.74014694361243
154568,135902,ACTIVE,KIT 4,8634,12.5m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,5.43,N,Y,12.5401048057194
154569,135904,ACTIVE,KIT 4,8755,63.5m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,63.5223002813737
154570,135906,ACTIVE,KIT 4,8651,60.1m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,60.1179392307416
154571,135908,ACTIVE,KIT 4,8518,15.9m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,15.9402910420886
154572,135910,ACTIVE,KIT 4,8518,12.7m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,12.7116995117694
154573,135912,ACTIVE,KIT 4,1696,29.3m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,29.2955982589293
154574,135914,ACTIVE,KIT 4,1696,1.4m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,1.44996265452831
154575,135916,ACTIVE,KIT 4,1696,.9m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,0.850045705280025
154576,135918,ACTIVE,KIT 4,8752,60.9m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,N,60.8796797387891
154577,135920,ACTIVE,KIT 4,8752,12.3m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,5.43,N,N,12.2825843461902
154578,135922,ACTIVE,KIT 4,8750,85.1m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,N,85.1329753398816
154579,135924,ACTIVE,KIT 4,8749,3.5m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,N,3.49997417783774
154580,135926,ACTIVE,KIT 4,8638,3.4m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,N,3.37103719517739
154581,135928,ACTIVE,KIT 4,8755,4.8m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,4.80730590849059
154582,135930,ACTIVE,KIT 4,8755,3.3m 300mm  PVCO,TREATED,300,PVCO,NO,,NONE,7/21/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,19,N,N,9.35,N,Y,3.25962786489494
154849,135934,ACTIVE,KIT 5,9722,3m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1990 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,3,0,N,N,9.1,N,N,2.96775484224604
155169,135954,ACTIVE,KIT 4,20900,2.3m 200mm  PVCB,TREATED,200,PVCB,NO,,NONE,7/5/2019 12:00:00 AM,PURCHASED,,KITCHENER,N,,-1,1,6,N,N,8.5,N,Y,2.29582966461648
155493,135982,ACTIVE,KIT 4,104466,114.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1/30/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,5,29,N,N,9.35,N,N,114.705437625434
155496,135988,ACTIVE,KIT 4,21849,9.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1/30/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,5,29,N,N,9.35,N,N,9.31615703837322
155504,136004,ACTIVE,KIT 4,104464,60.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,5/15/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,5,29,N,N,9.35,N,N,60.9211129125262
155507,136010,ACTIVE,KIT 4,104464,129.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,5/15/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,5,29,N,N,9.35,N,N,129.179894148078
155509,136014,ACTIVE,KIT 4,104464,83.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,5/22/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,5,29,N,N,9.35,N,N,83.2026366498006
155511,136018,ACTIVE,KIT 4,104464,9.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,5/22/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,3,0,N,N,9.35,N,N,9.41695144948948
155514,136024,ACTIVE,KIT 4,104465,218.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,5,29,N,N,9.35,N,N,218.724414375264
155516,136028,ACTIVE,KIT 4,21862,40.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1/15/2018 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,3,14,N,N,9.35,N,N,40.0786066327292
155518,136034,ACTIVE,KIT 4,104464,2.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,5/22/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,3,0,N,N,9.35,N,N,2.27060011769413
155519,136032,ACTIVE,KIT 4,104464,5.1m 450mm  DI,TREATED,450,DI,NO,,NONE,1/1/1965 12:00:00 AM,PURCHASED,,DUAL CITY AND REGION,N,,8,3,0,N,N,8.5,N,N,5.05965819888448
155522,136036,ACTIVE,KIT 4,104464,94.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,5/15/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,5,29,N,N,9.35,N,N,94.1580900591476
155523,136038,ACTIVE,KIT 4,104464,65m 300mm  PVC,TREATED,300,PVC,NO,,NONE,5/15/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,5,29,N,N,9.35,N,N,64.9586133136233
155524,136040,ACTIVE,KIT 4,104465,4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,5/22/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,5,29,N,N,9.35,N,N,3.98462498043616
155525,135978,ACTIVE,KIT 4,104466,12.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2/13/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,5,29,N,N,9.35,N,N,12.1213026000663
155526,136042,ACTIVE,KIT 4,104466,12m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1/30/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,5,29,N,N,9.35,N,N,11.9589486493102
155527,136046,ACTIVE,KIT 4,104466,169m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2/13/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,5,29,N,N,9.35,N,N,168.99059321841
155528,136044,ACTIVE,KIT 4,104466,8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2/13/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,5,29,N,N,9.35,N,N,7.95822307554106
155529,136048,ACTIVE,KIT 4,104466,2.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2/13/2017 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,5,29,N,N,9.35,N,N,2.27420566459456
155530,136050,ACTIVE,KIT 4,21862,4.5m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1/15/2018 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,3,14,N,N,9.35,N,N,4.50073271448832
155531,136054,ACTIVE,KIT 4,20984,1.5m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1956 12:00:00 AM,DONATED,,KITCHENER,N,,6,1,20,N,N,7.75,N,N,1.51751426344765
155532,136056,ACTIVE,KIT 4,6584,4.7m 300mm  CI,TREATED,300,CI,NO,,NONE,1/1/1957 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,1,1,N,N,7.75,N,Y,4.65061914722422
155533,136074,ACTIVE,KIT 4,12661,31.5m 150mm  HDPE,TREATED,150,HDPE,NO,,NONE,7/1/2017 12:00:00 AM,PURCHASED,,KITCHENER,Y,,-1,2,39,N,N,6.2,N,Y,31.4645356682676
155534,136076,ACTIVE,KIT 4,12661,123.5m 150mm  HDPE,TREATED,150,HDPE,NO,,NONE,7/1/2017 12:00:00 AM,PURCHASED,MTO,KITCHENER,N,,-1,2,39,N,N,10,N,Y,123.520296459585
155535,136078,ACTIVE,KIT 4,12661,44.5m 150mm  HDPE,TREATED,150,HDPE,NO,,NONE,7/1/2017 12:00:00 AM,PURCHASED,,KITCHENER,N,,-1,2,0,N,N,10,N,N,44.4790115283076
155810,136094,ACTIVE,KIT 4,6330,22.1m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,9.35,N,Y,22.1351033089261
155811,136096,ACTIVE,KIT 4,6333,41.2m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,16,N,N,9.35,N,Y,41.2311625822384
155812,136098,ACTIVE,KIT 4,6434,13.5m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,9.35,N,Y,13.4632253721706
155813,136100,ACTIVE,KIT 4,6432,45.1m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,14,N,N,9.35,N,Y,45.0991543584042
155814,136102,ACTIVE,KIT 4,6472,126.2m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,14,N,N,7.75,N,Y,126.23256116835
155815,136104,ACTIVE,KIT 4,6436,6m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,9.35,N,Y,5.98639245088637
155816,136106,ACTIVE,KIT 4,6440,11.9m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,9.35,N,Y,11.8651148807158
155817,136108,ACTIVE,KIT 4,6439,10.8m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,9.35,N,Y,10.8479035518198
155818,136110,ACTIVE,KIT 4,6440,7.5m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,9.35,N,Y,7.46236801295914
155819,136112,ACTIVE,KIT 4,6334,4.6m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,9.35,N,Y,4.62221509694446
155820,136114,ACTIVE,KIT 4,6472,16.4m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,14,N,N,9.35,N,Y,16.3731409035093
155821,136116,ACTIVE,KIT 4,6330,2.5m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,16,N,N,9.35,N,Y,2.54729291979376
155822,136118,ACTIVE,KIT 4,6333,139.3m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,16,N,N,9.35,N,Y,139.294406386041
155823,136120,ACTIVE,KIT 4,6439,80.6m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,6.15,N,Y,80.623705562284
155824,136122,ACTIVE,KIT 4,6330,183.8m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,16,N,N,6.15,N,Y,183.756114887166
155825,136124,ACTIVE,KIT 4,6439,8.9m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,9.35,N,Y,8.88515453067992
155826,136126,ACTIVE,KIT 4,6336,77.2m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,6.15,N,Y,77.2482233328874
155827,136128,ACTIVE,KIT 4,6434,62.9m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,9.35,N,Y,62.9493797204525
155828,136130,ACTIVE,KIT 4,6434,13.8m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,5.43,N,Y,13.8316581814322
155829,136132,ACTIVE,KIT 4,601973,4.6m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,9.35,N,Y,4.5793631761633
155830,136134,ACTIVE,KIT 4,6440,3.7m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,9.35,N,Y,3.66006823089338
155831,136136,ACTIVE,KIT 4,6436,1m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,9.35,N,Y,1.00502562171014
155832,136138,ACTIVE,KIT 4,6437,120.8m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,14,N,N,9.35,N,Y,120.750254252653
155833,136140,ACTIVE,KIT 4,6450,11.5m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,14,N,N,9.35,N,Y,11.5157102086807
155834,136142,ACTIVE,KIT 4,6336,10.4m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,9.35,N,Y,10.382057217232
155835,136144,ACTIVE,KIT 4,6334,74.9m 150mm  PVCO,TREATED,150,PVCO,NO,,NONE,8/28/2017 12:00:00 AM,PURCHASED,COFK,KITCHENER,N,,-1,1,9,N,N,9.35,N,Y,74.861570007011
155836,91742,ACTIVE,KIT 4,21849,26.7m 300mm  CI,TREATED,300,CI,NO,,NONE,10/1/1965 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,5,29,N,N,7.85,N,N,26.6531125305126
155837,136154,ACTIVE,KIT 4,104466,77.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,5/28/2019 12:00:00 AM,PURCHASED,ODAN-DETECH,KITCHENER,N,,-1,5,29,N,N,9.85,N,N,77.772296604937
155840,136254,ACTIVE,KIT 2E,16185,9.3m 600mm  CPP,TREATED,600,CPP,NO,,NONE,6/1/1987 12:00:00 AM,PURCHASED,,REGION,N,,9,5,0,N,N,9.35,N,N,9.28816407047287
156129,136256,ACTIVE,KIT 5,40285,14m 300mm  PVC,TREATED,300,PVC,NO,,NONE,4/1/1998 12:00:00 AM,DONATED,NA,KITCHENER,N,,7,6,28,N,N,9.35,N,Y,13.9685997899394
156449,136274,ACTIVE,KIT 4A,601812,47.3m 200mm  PVC,TREATED,200,PVC,NO,,NONE,2/23/2012 12:00:00 AM,PURCHASED,STANTEC,KITCHENER,N,,-1,2,42,N,N,9.35,N,Y,47.3155011403369
156770,136336,ACTIVE,KIT 2W,21774,14.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,10/31/2019 12:00:00 AM,PURCHASED,,KITCHENER,N,,-1,5,30,N,N,9.85,N,N,14.7336186865991
156786,136334,ACTIVE,KIT 4,21774,.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,10/31/2019 12:00:00 AM,PURCHASED,,KITCHENER,N,,-1,3,14,N,N,9.85,N,N,0.890112229360227
156787,136340,ACTIVE,KIT 2W,21772,.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,10/31/2019 12:00:00 AM,PURCHASED,,KITCHENER,N,,-1,5,30,N,N,9.85,N,N,0.695552563467487
157090,136356,ACTIVE,KIT 2W,21774,1.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,10/31/2019 12:00:00 AM,PURCHASED,,KITCHENER,N,,-1,3,14,N,N,9.85,N,N,1.87552209742076
157091,136358,ACTIVE,KIT 4,21774,1.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,10/31/2019 12:00:00 AM,PURCHASED,,KITCHENER,N,,-1,3,14,N,N,9.85,N,N,1.24995024656569
157409,136394,ACTIVE,KIT 4,103097,1.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2000 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,3,0,N,N,9.35,N,N,1.71885341136814
157729,136434,ACTIVE,KIT 4,10780,1.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,9/1/2022 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,4,21,N,N,9.4,N,Y,1.82699977282984
157730,136436,ACTIVE,KIT 6,5393,2.9m 50mm  PVC,TREATED,50,PVC,NO,,NONE,11/21/2019 12:00:00 AM,PURCHASED,,KITCHENER,N,,-1,6,8,N,N,9.85,N,Y,2.91352656673485
157731,136438,ACTIVE,KIT 6,5459,4.5m 25mm  PVC,TREATED,25,PVC,NO,,NONE,11/14/2019 12:00:00 AM,PURCHASED,,KITCHENER,N,,-1,6,7,N,N,9.85,N,N,4.51817053771292
157732,136440,ACTIVE,KIT 6,5389,2.7m 25mm  PVC,TREATED,25,PVC,NO,,NONE,11/22/2019 12:00:00 AM,PURCHASED,,KITCHENER,N,,-1,6,8,N,N,9.85,N,Y,2.66446762068313
158049,136454,ACTIVE,KIT 4A,607410,151.4m 200mm  PVC,TREATED,200,PVC,NO,,NONE,10/1/2018 12:00:00 AM,PURCHASED,STANTEC,KITCHENER,N,,-1,2,42,N,N,9.35,N,Y,151.413791678836
158050,136456,ACTIVE,KIT 4A,601818,128.1m 200mm  PVC,TREATED,200,PVC,NO,,NONE,10/1/2018 12:00:00 AM,PURCHASED,STANTEC,KITCHENER,N,,-1,2,42,N,N,9.35,N,Y,128.050771616515
158051,136458,ACTIVE,KIT 4A,601812,13.8m 200mm  PVC,TREATED,200,PVC,NO,,NONE,10/1/2018 12:00:00 AM,PURCHASED,STANTEC,KITCHENER,N,,-1,2,42,N,N,9.35,N,Y,13.7562363638591
158369,136474,ACTIVE,KIT 4,9213,144m 200mm  PVC,TREATED,200,PVC,NO,,NONE,7/9/2018 12:00:00 AM,PURCHASED,MTE CONSULTANTS INC.,KITCHENER,N,,-1,2,11,N,N,9.35,N,Y,143.973793743741
158370,136476,ACTIVE,KIT 4,9213,1.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/28/2017 12:00:00 AM,PURCHASED,MTE CONSULTANTS INC.,KITCHENER,N,,-1,2,11,N,N,9.35,N,Y,1.66280813571604
158371,136478,ACTIVE,KIT 4,9213,12.4m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/28/2018 12:00:00 AM,PURCHASED,MTE CONSULTANTS INC.,KITCHENER,N,,-1,2,11,N,N,9.35,N,Y,12.362292662108
158372,136480,ACTIVE,KIT 4,11713,64m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/11/2018 12:00:00 AM,PURCHASED,MTE CONSULTANTS INC.,KITCHENER,N,,-1,2,11,N,N,9.35,N,Y,63.9830754444937
