pipe_id,installation_year,material,pipe_age,diameter_inches,length_feet,soil_corrosivity,soil_moisture,num_previous_repairs,pressure_psi,zone,failure_probability,risk_score,risk_level,priority_rank,estimated_repair_cost,expected_loss,maintenance_action,urgency_days
PIPE-04124,1964,hdpe,60,8,1313.7,moderately_corrosive,38.5,3,72.7,industrial,0.8104460526959759,81.0,CRITICAL,1031,59773.0,48443.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02057,1957,pvc,67,4,251.8,highly_corrosive,26.9,3,35.4,residential,0.8102883415888349,81.0,CRITICAL,1032,5036.0,4081.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02791,1972,steel,52,10,1774.0,non_corrosive,22.6,3,103.6,industrial,0.8102602667761605,81.0,CRITICAL,1033,187379.0,151826.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00855,1930,ductile_iron,94,12,1335.7,moderately_corrosive,25.1,0,107.4,residential,0.8102030463392913,81.0,CRITICAL,1034,120213.0,97397.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04627,1945,ductile_iron,79,36,906.4,mildly_corrosive,12.8,3,58.6,commercial,0.8101921061940917,81.0,CRITICAL,1035,367092.0,297415.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00960,1969,asbestos_cement,55,16,1376.8,non_corrosive,43.4,0,61.6,commercial,0.8100502575866543,81.0,CRITICAL,1036,413040.0,334583.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01694,1941,cast_iron,83,12,738.7,mildly_corrosive,13.0,1,96.2,residential,0.8100017484618999,81.0,CRITICAL,1037,83104.0,67314.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02118,1967,concrete,57,6,664.2,non_corrosive,48.9,3,84.6,residential,0.8098517320422194,81.0,CRITICAL,1038,27398.0,22188.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03866,1932,pvc,92,6,1445.1,corrosive,90.4,3,82.0,commercial,0.8098036072783499,81.0,CRITICAL,1039,65030.0,52662.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00816,1944,pvc,80,8,278.0,mildly_corrosive,22.9,3,50.4,residential,0.8097609228993276,81.0,CRITICAL,1040,11120.0,9005.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02006,1953,asbestos_cement,71,20,1367.6,mildly_corrosive,26.5,0,105.6,residential,0.8097425767482075,81.0,CRITICAL,1041,341900.0,276851.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00001,1966,pvc,58,8,635.9,moderately_corrosive,93.5,2,113.0,residential,0.8097261587316785,81.0,CRITICAL,1042,25436.0,20596.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02972,1974,cast_iron,50,10,186.6,moderately_corrosive,11.5,0,119.5,residential,0.8096614627803388,81.0,CRITICAL,1043,17494.0,14164.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02045,1975,copper,49,6,1348.4,non_corrosive,86.0,1,63.1,residential,0.8095191130423707,81.0,CRITICAL,1044,70791.0,57307.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00933,1979,clay,45,30,625.1,corrosive,78.1,1,84.2,commercial,0.8094598432863171,80.9,CRITICAL,1045,210971.0,170773.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01831,1975,clay,49,10,1804.1,highly_corrosive,81.3,1,70.0,residential,0.8094480597528781,80.9,CRITICAL,1046,135308.0,109525.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03555,1947,cast_iron,77,8,259.7,moderately_corrosive,28.1,0,33.1,commercial,0.8093178329598673,80.9,CRITICAL,1047,29216.0,23645.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01764,1963,pvc,61,10,1833.3,non_corrosive,87.1,1,60.7,residential,0.8093002300400122,80.9,CRITICAL,1048,91665.0,74185.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01851,1963,ductile_iron,61,8,658.0,corrosive,27.2,3,46.0,residential,0.8092493473645568,80.9,CRITICAL,1049,39480.0,31949.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03914,1972,clay,52,10,1867.2,corrosive,30.5,1,49.2,commercial,0.80882386608373,80.9,CRITICAL,1050,210060.0,169902.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00942,1980,concrete,44,4,740.8,moderately_corrosive,90.3,2,71.3,residential,0.8087640738812126,80.9,CRITICAL,1051,20372.0,16476.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03950,1974,ductile_iron,50,8,1240.8,highly_corrosive,33.2,2,32.3,industrial,0.8087531430815631,80.9,CRITICAL,1052,96782.0,78273.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04234,1965,hdpe,59,8,1021.5,non_corrosive,85.6,2,36.3,mixed,0.808437050618692,80.8,CRITICAL,1053,42903.0,34684.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00184,1978,copper,46,10,1947.3,non_corrosive,82.9,0,98.6,residential,0.8080443722261449,80.8,CRITICAL,1054,170389.0,137682.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02999,1974,ductile_iron,50,30,1813.2,moderately_corrosive,38.4,2,78.0,residential,0.8079231774372212,80.8,CRITICAL,1055,407970.0,329608.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00283,1924,pvc,100,4,1880.1,corrosive,45.0,1,52.2,residential,0.8078463246296427,80.8,CRITICAL,1056,37602.0,30377.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00284,1986,cast_iron,38,30,1121.2,mildly_corrosive,40.5,3,36.2,industrial,0.8078431079789776,80.8,CRITICAL,1057,409939.0,331166.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02154,1972,galvanized_steel,52,10,1570.8,corrosive,16.2,1,53.0,residential,0.8078346032538458,80.8,CRITICAL,1058,127628.0,103102.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03567,1957,concrete,67,8,669.8,moderately_corrosive,29.6,1,55.8,residential,0.8072944611388123,80.7,CRITICAL,1059,36839.0,29740.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03886,1986,hdpe,38,8,1938.6,corrosive,36.7,3,54.9,commercial,0.8071641379427015,80.7,CRITICAL,1060,101776.0,82150.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03029,1922,steel,102,10,1208.8,non_corrosive,34.8,3,47.7,residential,0.8071289301023046,80.7,CRITICAL,1061,98215.0,79272.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00556,1960,pvc,64,10,1009.1,corrosive,37.7,3,110.3,mixed,0.8070647806544703,80.7,CRITICAL,1062,60546.0,48865.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00582,1951,clay,73,30,484.5,non_corrosive,57.0,0,85.3,residential,0.8070480904538565,80.7,CRITICAL,1063,109012.0,87978.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03201,1976,concrete,48,4,1844.7,highly_corrosive,21.4,2,40.0,commercial,0.8069024013493515,80.7,CRITICAL,1064,76094.0,61400.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03298,1970,cast_iron,54,4,387.6,mildly_corrosive,32.8,2,85.5,commercial,0.8067092610555607,80.7,CRITICAL,1065,21802.0,17588.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00763,1970,ductile_iron,54,16,423.8,mildly_corrosive,87.2,1,95.0,commercial,0.8066722225559331,80.7,CRITICAL,1066,76284.0,61536.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00358,1975,concrete,49,16,760.4,corrosive,75.2,2,118.7,residential,0.8063855340864644,80.6,CRITICAL,1067,83644.0,67449.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01106,1921,cast_iron,103,6,756.6,mildly_corrosive,46.7,3,52.2,residential,0.8063341781376012,80.6,CRITICAL,1068,42559.0,34317.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00118,1963,ductile_iron,61,6,732.7,moderately_corrosive,57.2,3,75.5,industrial,0.8063141061711896,80.6,CRITICAL,1069,42863.0,34561.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00936,1974,ductile_iron,50,6,477.0,corrosive,81.7,1,63.7,commercial,0.8062317070314873,80.6,CRITICAL,1070,32198.0,25959.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04091,1986,asbestos_cement,38,12,1806.8,moderately_corrosive,91.9,2,51.1,residential,0.8061985182567717,80.6,CRITICAL,1071,271020.0,218496.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00117,1978,galvanized_steel,46,8,1069.8,mildly_corrosive,37.5,3,107.1,residential,0.8059574312993437,80.6,CRITICAL,1072,69537.0,56044.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00980,1940,concrete,84,8,489.4,moderately_corrosive,86.7,1,109.8,residential,0.8058949308323304,80.6,CRITICAL,1073,26917.0,21692.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02746,1978,galvanized_steel,46,16,1071.1,corrosive,22.5,1,95.2,mixed,0.8056193633123228,80.6,CRITICAL,1074,167092.0,134613.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03150,1983,pvc,41,8,1327.4,moderately_corrosive,91.7,3,64.5,mixed,0.8055511611025566,80.6,CRITICAL,1075,63715.0,51326.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04374,1980,pvc,44,16,1165.5,non_corrosive,55.9,1,96.4,residential,0.8052125075708572,80.5,CRITICAL,1076,93240.0,75078.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00350,1945,steel,79,16,1632.5,moderately_corrosive,40.4,1,55.4,residential,0.8051983669120807,80.5,CRITICAL,1077,212225.0,170883.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02324,1925,ductile_iron,99,8,1965.3,mildly_corrosive,28.3,0,95.4,commercial,0.8051783654356897,80.5,CRITICAL,1078,176877.0,142418.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00737,1964,pvc,60,8,1570.3,mildly_corrosive,31.3,1,84.9,residential,0.8051479327404978,80.5,CRITICAL,1079,62812.0,50573.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02779,1963,pvc,61,8,360.1,corrosive,57.8,1,84.0,mixed,0.8050558991461972,80.5,CRITICAL,1080,17285.0,13915.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00483,1967,pvc,57,12,1091.7,highly_corrosive,27.1,3,33.4,residential,0.8049573832728306,80.5,CRITICAL,1081,65502.0,52726.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00561,1924,steel,100,6,1718.7,corrosive,22.5,2,110.7,residential,0.8048353016682349,80.5,CRITICAL,1082,83787.0,67435.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01878,1940,pvc,84,8,1436.1,non_corrosive,56.2,4,68.9,commercial,0.8047126695112652,80.5,CRITICAL,1083,86166.0,69339.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00584,1937,ductile_iron,87,36,1792.3,corrosive,50.1,1,46.2,commercial,0.8046801933272538,80.5,CRITICAL,1084,725882.0,584103.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01380,1960,concrete,64,12,844.7,mildly_corrosive,92.5,2,61.2,commercial,0.8046476185861341,80.5,CRITICAL,1085,104532.0,84111.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01820,1926,pvc,98,30,1915.0,moderately_corrosive,22.6,1,44.3,industrial,0.8045700921516563,80.5,CRITICAL,1086,373425.0,300447.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04978,1974,ductile_iron,50,4,1945.0,corrosive,80.9,1,64.6,residential,0.804376946957736,80.4,CRITICAL,1087,58350.0,46935.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01847,1977,cast_iron,47,6,1176.5,corrosive,83.1,2,73.5,industrial,0.8043376687129807,80.4,CRITICAL,1088,86032.0,69199.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04415,1982,pvc,42,12,1242.8,non_corrosive,62.8,0,62.9,mixed,0.804188443258679,80.4,CRITICAL,1089,89482.0,71960.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01620,1955,asbestos_cement,69,6,794.0,non_corrosive,92.0,2,61.2,commercial,0.8040861238642196,80.4,CRITICAL,1090,89325.0,71825.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02920,1928,ductile_iron,96,8,1421.3,highly_corrosive,69.5,1,52.3,residential,0.8040383178513177,80.4,CRITICAL,1091,85278.0,68567.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04942,1949,pvc,75,10,1626.8,non_corrosive,67.2,1,99.8,industrial,0.8038059691501438,80.4,CRITICAL,1092,105742.0,84996.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04160,1980,concrete,44,30,762.3,moderately_corrosive,27.4,1,67.5,mixed,0.8037987322263264,80.4,CRITICAL,1093,188669.0,151652.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03417,1965,ductile_iron,59,8,1473.1,moderately_corrosive,52.2,1,51.0,industrial,0.8037639939222971,80.4,CRITICAL,1094,114902.0,92354.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02994,1980,pvc,44,12,592.4,corrosive,10.9,3,107.6,residential,0.8036788770511537,80.4,CRITICAL,1095,35544.0,28566.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01811,1931,steel,93,8,1212.6,moderately_corrosive,16.7,0,96.5,mixed,0.8032562410156118,80.3,CRITICAL,1096,94583.0,75974.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02199,1944,concrete,80,24,1427.4,mildly_corrosive,22.5,2,51.5,mixed,0.8031230113714958,80.3,CRITICAL,1097,282625.0,226983.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02329,1940,steel,84,30,1498.8,mildly_corrosive,18.9,3,75.0,commercial,0.8025348684819056,80.3,CRITICAL,1098,547999.0,439788.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00660,1958,concrete,66,8,443.2,moderately_corrosive,36.4,1,104.3,residential,0.8022694622912557,80.2,CRITICAL,1099,24376.0,19556.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04107,1974,clay,50,4,213.0,corrosive,36.4,3,57.1,residential,0.8022067636294337,80.2,CRITICAL,1100,6390.0,5126.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01099,1961,asbestos_cement,63,20,133.5,mildly_corrosive,88.8,1,71.0,industrial,0.8021629957087348,80.2,CRITICAL,1101,43388.0,34804.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01715,1973,cast_iron,51,8,946.6,mildly_corrosive,40.0,1,32.9,mixed,0.8020357343783497,80.2,CRITICAL,1102,85194.0,68329.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02697,1963,steel,61,16,635.6,corrosive,48.9,2,107.2,commercial,0.8020335587200628,80.2,CRITICAL,1103,123942.0,99406.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00056,1961,hdpe,63,6,650.3,corrosive,38.4,0,30.1,residential,0.8019130287182346,80.2,CRITICAL,1104,17070.0,13689.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04980,1943,cast_iron,81,8,172.2,mildly_corrosive,23.5,1,88.9,industrial,0.8018830220946351,80.2,CRITICAL,1105,16790.0,13464.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02066,1977,galvanized_steel,47,4,1892.2,corrosive,62.4,0,101.0,residential,0.8017327438533145,80.2,CRITICAL,1106,61496.0,49303.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02040,1974,ductile_iron,50,8,621.7,corrosive,49.3,3,91.1,residential,0.8016686876234518,80.2,CRITICAL,1107,37302.0,29904.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04348,1949,concrete,75,10,65.9,moderately_corrosive,25.2,3,57.7,commercial,0.8016517071820131,80.2,CRITICAL,1108,6796.0,5448.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04324,1945,pvc,79,10,985.3,corrosive,64.5,1,55.5,industrial,0.8016000908718078,80.2,CRITICAL,1109,64044.0,51338.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04470,1949,copper,75,8,1643.0,corrosive,28.7,1,74.2,residential,0.8015840160561941,80.2,CRITICAL,1110,115010.0,92190.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04909,1961,asbestos_cement,63,24,149.3,non_corrosive,10.6,1,35.5,residential,0.8014025423534373,80.1,CRITICAL,1111,44790.0,35895.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02675,1928,hdpe,96,8,1977.3,moderately_corrosive,38.2,1,112.1,residential,0.8013734613962306,80.1,CRITICAL,1112,69206.0,55460.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00091,1975,cast_iron,49,4,1062.4,non_corrosive,77.4,2,35.8,residential,0.8013040235463014,80.1,CRITICAL,1113,39840.0,31924.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02607,1981,cast_iron,43,8,1509.0,moderately_corrosive,64.9,2,37.5,residential,0.8012966783890322,80.1,CRITICAL,1114,113175.0,90687.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00302,1977,pvc,47,24,534.9,corrosive,90.5,2,119.6,residential,0.8012130285811506,80.1,CRITICAL,1115,64188.0,51428.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04746,1961,cast_iron,63,10,467.3,moderately_corrosive,48.1,3,55.3,residential,0.800943936625436,80.1,CRITICAL,1116,43809.0,35089.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00055,1966,concrete,58,20,218.8,moderately_corrosive,24.8,2,43.4,commercial,0.8009258224922186,80.1,CRITICAL,1117,45128.0,36144.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01657,1960,concrete,64,12,384.2,mildly_corrosive,20.2,2,98.0,commercial,0.8008478958378547,80.1,CRITICAL,1118,47545.0,38076.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02381,1972,galvanized_steel,52,30,1856.2,moderately_corrosive,29.6,1,114.3,commercial,0.8008078053567047,80.1,CRITICAL,1119,678673.0,543487.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00918,1962,hdpe,62,10,1165.9,moderately_corrosive,29.2,0,78.1,commercial,0.8007236964039638,80.1,CRITICAL,1120,76512.0,61265.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00375,1949,cast_iron,75,16,1486.3,corrosive,25.9,2,76.1,residential,0.8006736730734529,80.1,CRITICAL,1121,222945.0,178506.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02071,1981,asbestos_cement,43,6,1680.1,moderately_corrosive,85.0,1,84.1,residential,0.8005778002811716,80.1,CRITICAL,1122,126008.0,100879.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03500,1976,asbestos_cement,48,6,358.1,non_corrosive,83.5,0,44.5,commercial,0.8005750947791933,80.1,CRITICAL,1123,40286.0,32252.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00473,1942,cast_iron,82,8,790.8,moderately_corrosive,47.6,2,45.4,residential,0.8005050097445265,80.1,CRITICAL,1124,59310.0,47478.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04113,1969,cast_iron,55,10,1689.3,mildly_corrosive,15.6,0,54.0,residential,0.8004896486027323,80.0,CRITICAL,1125,158372.0,126775.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00226,1977,ductile_iron,47,4,380.5,corrosive,79.1,1,110.0,residential,0.8003848405496097,80.0,CRITICAL,1126,11415.0,9136.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01812,1979,asbestos_cement,45,30,176.5,mildly_corrosive,90.1,0,101.2,residential,0.8003458034928644,80.0,CRITICAL,1127,66188.0,52973.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00464,1948,concrete,76,8,747.7,moderately_corrosive,23.0,0,105.1,commercial,0.7999999815170563,80.0,HIGH,1128,61685.0,49348.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04039,1977,steel,47,16,388.9,moderately_corrosive,50.6,2,41.3,residential,0.7999664844314792,80.0,HIGH,1129,50557.0,40444.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02198,1978,copper,46,16,1951.9,non_corrosive,71.6,1,60.4,industrial,0.7996067113449334,80.0,HIGH,1130,355246.0,284057.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04971,1975,pvc,49,10,511.6,non_corrosive,42.9,1,85.0,residential,0.799312284524596,79.9,HIGH,1131,25580.0,20446.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03135,1973,ductile_iron,51,6,962.6,moderately_corrosive,40.0,1,54.7,mixed,0.799174105153223,79.9,HIGH,1132,51980.0,41541.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02173,1990,cast_iron,34,30,270.5,highly_corrosive,69.8,0,56.7,residential,0.7991097586724203,79.9,HIGH,1133,76078.0,60795.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03349,1977,ductile_iron,47,4,679.2,corrosive,46.2,3,56.3,residential,0.7990802105676532,79.9,HIGH,1134,20376.0,16282.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02461,1980,clay,44,8,1332.6,mildly_corrosive,51.8,0,93.8,industrial,0.7987916271487002,79.9,HIGH,1135,103943.0,83029.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00493,1944,ductile_iron,80,10,1844.1,moderately_corrosive,10.7,2,59.4,residential,0.7987551145049636,79.9,HIGH,1136,138308.0,110474.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00744,2012,pvc,12,24,978.6,highly_corrosive,82.4,1,35.7,commercial,0.7987288359788361,79.9,HIGH,1137,176148.0,140694.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04530,1971,ductile_iron,53,4,1589.9,moderately_corrosive,93.4,1,32.6,industrial,0.7986210080396856,79.9,HIGH,1138,62006.0,49519.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00414,1950,concrete,74,12,862.2,moderately_corrosive,54.6,2,115.7,residential,0.7984158729168493,79.8,HIGH,1139,71132.0,56793.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03635,1973,cast_iron,51,8,281.6,mildly_corrosive,32.5,3,80.7,residential,0.7982040946954809,79.8,HIGH,1140,21120.0,16858.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01514,1980,cast_iron,44,20,170.5,highly_corrosive,25.3,0,119.5,commercial,0.7981379891216458,79.8,HIGH,1141,47953.0,38273.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01588,1964,pvc,60,8,121.9,moderately_corrosive,70.8,2,89.0,mixed,0.7980446697237166,79.8,HIGH,1142,5851.0,4669.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03407,1940,copper,84,10,1850.1,moderately_corrosive,16.5,4,98.4,residential,0.7979707597900962,79.8,HIGH,1143,161884.0,129179.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03475,1958,copper,66,4,130.1,mildly_corrosive,38.0,2,106.0,residential,0.7979526000403807,79.8,HIGH,1144,4554.0,3634.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02241,1984,galvanized_steel,40,10,1925.4,moderately_corrosive,81.7,2,86.9,commercial,0.7977941816588923,79.8,HIGH,1145,234658.0,187209.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02880,1966,ductile_iron,58,4,1720.4,moderately_corrosive,87.8,3,106.8,mixed,0.7976882829159644,79.8,HIGH,1146,61934.0,49404.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00478,1990,concrete,34,30,729.7,moderately_corrosive,94.2,2,54.9,mixed,0.7975385107780133,79.8,HIGH,1147,180601.0,144036.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04382,1985,cast_iron,39,12,207.7,corrosive,37.9,2,97.1,residential,0.797400892351221,79.7,HIGH,1148,23366.0,18632.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03796,1978,steel,46,6,485.7,moderately_corrosive,14.7,7,116.1,residential,0.7973460879652906,79.7,HIGH,1149,23678.0,18880.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02264,1956,pvc,68,12,584.2,corrosive,47.3,2,79.7,industrial,0.7972051691272284,79.7,HIGH,1150,45568.0,36327.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00519,1941,clay,83,6,59.3,moderately_corrosive,10.5,3,61.1,industrial,0.7971360268091231,79.7,HIGH,1151,3469.0,2765.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04921,1964,clay,60,8,1650.8,moderately_corrosive,95.0,1,69.6,mixed,0.7971027291094003,79.7,HIGH,1152,118858.0,94742.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01846,1938,ductile_iron,86,20,883.0,corrosive,50.9,1,32.1,residential,0.7970376319514461,79.7,HIGH,1153,132450.0,105568.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01555,1979,ductile_iron,45,6,876.5,corrosive,56.1,3,92.2,residential,0.79697174858137,79.7,HIGH,1154,39442.0,31434.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00208,1988,steel,36,16,1381.0,corrosive,83.1,2,35.3,commercial,0.7966926698932949,79.7,HIGH,1155,269295.0,214545.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00394,1981,asbestos_cement,43,6,132.7,moderately_corrosive,92.1,1,104.1,commercial,0.796564896562401,79.7,HIGH,1156,14929.0,11892.0,URGENT REPAIR - inspect and repair within 90 days,90
