pipe_id,source,material,pipe_age,diameter_inches,length_feet,soil_corrosivity,num_previous_repairs,pressure_psi,zone,failure_probability,risk_score,risk_level,priority_rank,repair_cost,expected_loss,action
SYR-0705,Syracuse_Real_Data,pvc,35,6,1794.0,highly_corrosive,2,50.9,industrial,0.7808260175576032,78.1,HIGH,712,69966.0,54631.0,Urgent repair within 90 days
SYR-0386,Syracuse_Real_Data,ductile_iron,83,4,1728.3,moderately_corrosive,1,104.0,residential,0.7806497467610893,78.1,HIGH,713,51849.0,40476.0,Urgent repair within 90 days
SYR-0457,Syracuse_Real_Data,steel,34,6,1736.9,moderately_corrosive,2,104.2,industrial,0.7799120848069306,78.0,HIGH,714,110076.0,85850.0,Urgent repair within 90 days
SYR-0075,Syracuse_Real_Data,clay,70,6,903.1,moderately_corrosive,2,38.3,industrial,0.779883524136829,78.0,HIGH,715,52831.0,41202.0,Urgent repair within 90 days
SYR-0522,Syracuse_Real_Data,hdpe,49,10,131.6,moderately_corrosive,4,114.6,residential,0.7790465654536828,77.9,HIGH,716,5758.0,4486.0,Urgent repair within 90 days
SYR-0414,Syracuse_Real_Data,cast_iron,61,16,824.6,corrosive,3,40.5,residential,0.7788877986573365,77.9,HIGH,717,123690.0,96341.0,Urgent repair within 90 days
SYR-0629,Syracuse_Real_Data,cast_iron,35,12,550.0,moderately_corrosive,0,35.2,commercial,0.7788809702043223,77.9,HIGH,718,92812.0,72290.0,Urgent repair within 90 days
SYR-0385,Syracuse_Real_Data,steel,77,6,1743.5,mildly_corrosive,4,37.4,commercial,0.7784317929440718,77.8,HIGH,719,127493.0,99245.0,Urgent repair within 90 days
SYR-0561,Syracuse_Real_Data,ductile_iron,72,16,852.5,moderately_corrosive,1,85.5,mixed,0.7783057587293872,77.8,HIGH,720,122760.0,95545.0,Urgent repair within 90 days
SYR-0419,Syracuse_Real_Data,pvc,69,12,1059.9,moderately_corrosive,0,100.3,mixed,0.7780633239397984,77.8,HIGH,721,76313.0,59376.0,Urgent repair within 90 days
SYR-0692,Syracuse_Real_Data,pvc,51,24,1708.0,highly_corrosive,1,103.4,mixed,0.7766863525951379,77.7,HIGH,722,245952.0,191028.0,Urgent repair within 90 days
SYR-0102,Syracuse_Real_Data,clay,67,20,315.7,non_corrosive,0,91.5,residential,0.7762292433443428,77.6,HIGH,723,47355.0,36758.0,Urgent repair within 90 days
SYR-0543,Syracuse_Real_Data,concrete,42,20,305.2,corrosive,0,62.1,residential,0.7749601753757184,77.5,HIGH,724,41965.0,32521.0,Urgent repair within 90 days
SYR-0016,Syracuse_Real_Data,hdpe,39,20,641.6,corrosive,1,36.9,commercial,0.7748046450755397,77.5,HIGH,725,84210.0,65246.0,Urgent repair within 90 days
SYR-0657,Syracuse_Real_Data,concrete,44,12,332.9,highly_corrosive,2,66.1,residential,0.7745230531689427,77.5,HIGH,726,27464.0,21272.0,Urgent repair within 90 days
SYR-0053,Syracuse_Real_Data,hdpe,95,8,747.7,moderately_corrosive,0,102.2,industrial,0.7745011764363408,77.5,HIGH,727,34020.0,26349.0,Urgent repair within 90 days
SYR-0635,Syracuse_Real_Data,hdpe,37,8,1218.3,corrosive,0,107.6,commercial,0.7739814531132563,77.4,HIGH,728,63961.0,49505.0,Urgent repair within 90 days
SYR-0478,Syracuse_Real_Data,asbestos_cement,59,6,1640.6,moderately_corrosive,1,75.9,residential,0.7739357245318111,77.4,HIGH,729,123045.0,95229.0,Urgent repair within 90 days
SYR-0192,Syracuse_Real_Data,concrete,93,10,427.4,mildly_corrosive,3,87.8,residential,0.773684968753774,77.4,HIGH,730,29384.0,22734.0,Urgent repair within 90 days
SYR-0335,Syracuse_Real_Data,clay,38,16,1469.0,moderately_corrosive,0,32.0,residential,0.7729426210013273,77.3,HIGH,731,176280.0,136254.0,Urgent repair within 90 days
SYR-0798,Syracuse_Real_Data,cast_iron,61,16,565.7,highly_corrosive,4,46.6,commercial,0.772665557474168,77.3,HIGH,732,127283.0,98347.0,Urgent repair within 90 days
SYR-0452,Syracuse_Real_Data,steel,60,20,391.6,corrosive,0,109.3,residential,0.7720153560180515,77.2,HIGH,733,63635.0,49127.0,Urgent repair within 90 days
SYR-0699,Syracuse_Real_Data,clay,39,24,1077.2,moderately_corrosive,1,111.2,commercial,0.7717928257265818,77.2,HIGH,734,290844.0,224471.0,Urgent repair within 90 days
EPA-01675,EPA_DWINS_Pattern,cast_iron,90,20,156.8,non_corrosive,3,98.6,residential,0.7717497866295634,77.2,HIGH,735,29400.0,22689.0,Urgent repair within 90 days
SYR-0727,Syracuse_Real_Data,pvc,38,10,1438.6,mildly_corrosive,2,73.4,mixed,0.7717005303221269,77.2,HIGH,736,86316.0,66610.0,Urgent repair within 90 days
SYR-0687,Syracuse_Real_Data,hdpe,61,12,1940.0,moderately_corrosive,1,30.1,residential,0.7709800119585295,77.1,HIGH,737,101850.0,78524.0,Urgent repair within 90 days
SYR-0425,Syracuse_Real_Data,clay,36,10,1170.4,mildly_corrosive,0,47.1,commercial,0.7707974104339139,77.1,HIGH,738,131670.0,101491.0,Urgent repair within 90 days
SYR-0412,Syracuse_Real_Data,cast_iron,97,12,1285.8,moderately_corrosive,0,79.8,residential,0.7705567839224212,77.1,HIGH,739,144652.0,111463.0,Urgent repair within 90 days
SYR-0830,Syracuse_Real_Data,ductile_iron,59,12,1314.9,moderately_corrosive,0,44.9,residential,0.7698419012207554,77.0,HIGH,740,118341.0,91104.0,Urgent repair within 90 days
SYR-0360,Syracuse_Real_Data,concrete,64,8,1462.9,mildly_corrosive,3,56.1,residential,0.7695756263655101,77.0,HIGH,741,80460.0,61920.0,Urgent repair within 90 days
SYR-0133,Syracuse_Real_Data,cast_iron,39,10,90.0,corrosive,1,69.2,commercial,0.7695388868047995,77.0,HIGH,742,12656.0,9739.0,Urgent repair within 90 days
SYR-0567,Syracuse_Real_Data,steel,50,10,1279.4,moderately_corrosive,0,91.6,mixed,0.7688121224779021,76.9,HIGH,743,124742.0,95903.0,Urgent repair within 90 days
SYR-0212,Syracuse_Real_Data,pvc,72,4,418.3,mildly_corrosive,2,69.7,residential,0.7682874850297167,76.8,HIGH,744,8366.0,6427.0,Urgent repair within 90 days
SYR-0027,Syracuse_Real_Data,galvanized_steel,39,24,432.6,corrosive,3,61.3,residential,0.7673058086322997,76.7,HIGH,745,84357.0,64728.0,Urgent repair within 90 days
SYR-0531,Syracuse_Real_Data,ductile_iron,81,6,883.4,moderately_corrosive,2,89.5,residential,0.767271083802563,76.7,HIGH,746,39753.0,30501.0,Urgent repair within 90 days
SYR-0702,Syracuse_Real_Data,pvc,35,20,1013.0,corrosive,0,63.3,industrial,0.7649232578305891,76.5,HIGH,747,131690.0,100733.0,Urgent repair within 90 days
SYR-0320,Syracuse_Real_Data,cast_iron,46,6,438.9,highly_corrosive,2,102.8,residential,0.7644606100072345,76.4,HIGH,748,24688.0,18873.0,Urgent repair within 90 days
SYR-0768,Syracuse_Real_Data,pvc,89,4,236.3,non_corrosive,0,46.8,mixed,0.7640612215130164,76.4,HIGH,749,5671.0,4333.0,Urgent repair within 90 days
SYR-0454,Syracuse_Real_Data,concrete,92,20,1590.0,moderately_corrosive,2,90.9,residential,0.7633514189733884,76.3,HIGH,750,218625.0,166888.0,Urgent repair within 90 days
SYR-0261,Syracuse_Real_Data,cast_iron,66,24,1263.8,corrosive,0,78.6,commercial,0.7627595890459666,76.3,HIGH,751,426532.0,325341.0,Urgent repair within 90 days
SYR-0180,Syracuse_Real_Data,concrete,40,10,1001.8,moderately_corrosive,1,32.5,mixed,0.7623442224301014,76.2,HIGH,752,82649.0,63007.0,Urgent repair within 90 days
SYR-0109,Syracuse_Real_Data,steel,44,10,1102.3,moderately_corrosive,2,89.8,industrial,0.7622137977369492,76.2,HIGH,753,116430.0,88745.0,Urgent repair within 90 days
SYR-0326,Syracuse_Real_Data,ductile_iron,77,20,99.6,moderately_corrosive,1,53.9,industrial,0.7615959827163641,76.2,HIGH,754,19422.0,14792.0,Urgent repair within 90 days
SYR-0725,Syracuse_Real_Data,steel,61,12,448.7,mildly_corrosive,5,119.1,commercial,0.7598335689148444,76.0,HIGH,755,65622.0,49862.0,Urgent repair within 90 days
SYR-0654,Syracuse_Real_Data,ductile_iron,75,6,1285.9,non_corrosive,3,40.8,mixed,0.7594202688083862,75.9,HIGH,756,69439.0,52733.0,Urgent repair within 90 days
SYR-0602,Syracuse_Real_Data,ductile_iron,46,20,1064.0,non_corrosive,0,76.8,residential,0.7594118397173851,75.9,HIGH,757,159600.0,121202.0,Urgent repair within 90 days
SYR-0175,Syracuse_Real_Data,steel,68,4,111.2,mildly_corrosive,1,105.7,residential,0.7590024228178658,75.9,HIGH,758,3614.0,2743.0,Urgent repair within 90 days
SYR-0515,Syracuse_Real_Data,cast_iron,35,12,409.3,non_corrosive,2,81.9,residential,0.7584245315824785,75.8,HIGH,759,46046.0,34922.0,Urgent repair within 90 days
SYR-0346,Syracuse_Real_Data,pvc,67,12,1392.8,corrosive,1,103.1,residential,0.7583281625017475,75.8,HIGH,760,83568.0,63372.0,Urgent repair within 90 days
SYR-0758,Syracuse_Real_Data,pvc,59,12,1459.2,moderately_corrosive,1,97.6,commercial,0.7580975967327127,75.8,HIGH,761,131328.0,99559.0,Urgent repair within 90 days
EPA-01577,EPA_DWINS_Pattern,galvanized_steel,63,20,1307.1,non_corrosive,1,89.2,residential,0.7579720346917537,75.8,HIGH,762,212404.0,160996.0,Urgent repair within 90 days
SYR-0040,Syracuse_Real_Data,ductile_iron,51,12,1412.0,non_corrosive,0,78.0,industrial,0.7574616821234398,75.7,HIGH,763,165204.0,125136.0,Urgent repair within 90 days
SYR-0196,Syracuse_Real_Data,galvanized_steel,49,20,203.7,highly_corrosive,1,35.3,commercial,0.7566309538200464,75.7,HIGH,764,49652.0,37568.0,Urgent repair within 90 days
SYR-0590,Syracuse_Real_Data,steel,40,10,1816.5,non_corrosive,2,87.6,residential,0.756388196308556,75.6,HIGH,765,147591.0,111636.0,Urgent repair within 90 days
SYR-0142,Syracuse_Real_Data,ductile_iron,45,12,1271.6,mildly_corrosive,1,37.2,commercial,0.7562759820385185,75.6,HIGH,766,171666.0,129827.0,Urgent repair within 90 days
SYR-0199,Syracuse_Real_Data,asbestos_cement,91,4,1667.6,moderately_corrosive,1,70.1,residential,0.7560308943326451,75.6,HIGH,767,83380.0,63038.0,Urgent repair within 90 days
SYR-0024,Syracuse_Real_Data,clay,47,10,1756.5,non_corrosive,1,59.6,commercial,0.7553469397926846,75.5,HIGH,768,197606.0,149261.0,Urgent repair within 90 days
SYR-0912,Syracuse_Real_Data,galvanized_steel,46,12,667.8,mildly_corrosive,2,67.3,mixed,0.7526936081959953,75.3,HIGH,769,78133.0,58810.0,Urgent repair within 90 days
SYR-0132,Syracuse_Real_Data,pvc,43,10,1582.9,moderately_corrosive,5,57.5,residential,0.7523681792613177,75.2,HIGH,770,79145.0,59546.0,Urgent repair within 90 days
SYR-0975,Syracuse_Real_Data,ductile_iron,37,24,1452.5,moderately_corrosive,4,55.0,commercial,0.7522543672526257,75.2,HIGH,771,392175.0,295015.0,Urgent repair within 90 days
SYR-0723,Syracuse_Real_Data,ductile_iron,36,6,1501.1,mildly_corrosive,3,99.9,commercial,0.7519676875588704,75.2,HIGH,772,101324.0,76192.0,Urgent repair within 90 days
SYR-0235,Syracuse_Real_Data,steel,42,20,267.7,mildly_corrosive,3,106.5,mixed,0.75193751457039,75.2,HIGH,773,52202.0,39253.0,Urgent repair within 90 days
SYR-0186,Syracuse_Real_Data,hdpe,69,20,1925.9,moderately_corrosive,1,77.5,commercial,0.751531189394403,75.2,HIGH,774,252774.0,189968.0,Urgent repair within 90 days
SYR-0974,Syracuse_Real_Data,pvc,44,4,1942.7,moderately_corrosive,1,74.2,commercial,0.7509967546683753,75.1,HIGH,775,58281.0,43769.0,Urgent repair within 90 days
SYR-0834,Syracuse_Real_Data,asbestos_cement,46,24,1831.9,highly_corrosive,1,91.8,industrial,0.7499484675715329,75.0,HIGH,776,714441.0,535794.0,Urgent repair within 90 days
SYR-0773,Syracuse_Real_Data,copper,39,6,358.3,moderately_corrosive,2,113.3,industrial,0.7497875443666245,75.0,HIGH,777,24454.0,18335.0,Urgent repair within 90 days
SYR-0421,Syracuse_Real_Data,ductile_iron,80,12,1961.8,non_corrosive,2,69.3,residential,0.7490685246966667,74.9,HIGH,778,176562.0,132257.0,Urgent repair within 90 days
SYR-0241,Syracuse_Real_Data,galvanized_steel,98,16,681.1,mildly_corrosive,1,50.2,residential,0.7487030217926707,74.9,HIGH,779,88543.0,66292.0,Urgent repair within 90 days
SYR-0633,Syracuse_Real_Data,steel,58,8,1593.8,non_corrosive,0,113.8,mixed,0.7485366202356628,74.9,HIGH,780,124316.0,93055.0,Urgent repair within 90 days
SYR-0147,Syracuse_Real_Data,asbestos_cement,65,8,1177.0,corrosive,0,111.3,residential,0.7483962732385859,74.8,HIGH,781,117700.0,88086.0,Urgent repair within 90 days
SYR-0209,Syracuse_Real_Data,cast_iron,36,12,1685.1,corrosive,2,36.4,residential,0.7483948685546121,74.8,HIGH,782,189574.0,141876.0,Urgent repair within 90 days
SYR-0437,Syracuse_Real_Data,ductile_iron,37,4,143.2,highly_corrosive,1,30.5,industrial,0.7471130230611138,74.7,HIGH,783,5585.0,4173.0,Urgent repair within 90 days
SYR-0364,Syracuse_Real_Data,steel,62,24,1867.6,moderately_corrosive,1,52.2,residential,0.7466842420250197,74.7,HIGH,784,364182.0,271929.0,Urgent repair within 90 days
SYR-0417,Syracuse_Real_Data,cast_iron,45,8,1880.6,highly_corrosive,1,55.8,residential,0.7466077871832066,74.7,HIGH,785,141045.0,105305.0,Urgent repair within 90 days
SYR-0056,Syracuse_Real_Data,ductile_iron,92,10,1769.0,corrosive,1,105.9,residential,0.746444528261505,74.6,HIGH,786,132675.0,99035.0,Urgent repair within 90 days
SYR-0704,Syracuse_Real_Data,pvc,38,12,1684.9,highly_corrosive,2,113.5,residential,0.7462708426832256,74.6,HIGH,787,101094.0,75444.0,Urgent repair within 90 days
EPA-01166,EPA_DWINS_Pattern,pvc,74,24,411.3,corrosive,1,104.0,commercial,0.7460129264977771,74.6,HIGH,788,74034.0,55230.0,Urgent repair within 90 days
SYR-0592,Syracuse_Real_Data,clay,67,20,594.6,moderately_corrosive,1,102.8,mixed,0.7458107484794507,74.6,HIGH,789,107028.0,79823.0,Urgent repair within 90 days
SYR-0700,Syracuse_Real_Data,concrete,55,8,795.1,non_corrosive,2,83.1,commercial,0.7455479677078681,74.6,HIGH,790,65596.0,48905.0,Urgent repair within 90 days
SYR-0479,Syracuse_Real_Data,asbestos_cement,99,24,710.4,moderately_corrosive,1,41.7,residential,0.7449382370882279,74.5,HIGH,791,213120.0,158761.0,Urgent repair within 90 days
SYR-0944,Syracuse_Real_Data,steel,86,16,840.1,corrosive,0,102.6,residential,0.7445510243310288,74.5,HIGH,792,109213.0,81315.0,Urgent repair within 90 days
SYR-0535,Syracuse_Real_Data,ductile_iron,77,10,332.5,mildly_corrosive,1,93.1,residential,0.7441638374354539,74.4,HIGH,793,24938.0,18558.0,Urgent repair within 90 days
SYR-0983,Syracuse_Real_Data,pvc,40,8,555.5,non_corrosive,2,33.8,industrial,0.7435431621588507,74.4,HIGH,794,28886.0,21478.0,Urgent repair within 90 days
SYR-0544,Syracuse_Real_Data,cast_iron,69,20,271.3,corrosive,2,86.2,commercial,0.7426492191662367,74.3,HIGH,795,76303.0,56666.0,Urgent repair within 90 days
SYR-0519,Syracuse_Real_Data,cast_iron,102,12,685.1,non_corrosive,2,60.3,residential,0.7423716231233648,74.2,HIGH,796,77074.0,57218.0,Urgent repair within 90 days
SYR-0745,Syracuse_Real_Data,ductile_iron,43,4,205.3,mildly_corrosive,2,30.4,industrial,0.7420720768736686,74.2,HIGH,797,8007.0,5942.0,Urgent repair within 90 days
SYR-0952,Syracuse_Real_Data,cast_iron,71,16,1799.2,corrosive,5,86.2,commercial,0.7416984085899242,74.2,HIGH,798,404820.0,300254.0,Urgent repair within 90 days
SYR-0030,Syracuse_Real_Data,galvanized_steel,34,12,380.2,corrosive,0,70.7,mixed,0.7410272818958077,74.1,HIGH,799,44483.0,32963.0,Urgent repair within 90 days
SYR-0881,Syracuse_Real_Data,steel,48,24,1438.8,moderately_corrosive,2,71.2,residential,0.7408419395460879,74.1,HIGH,800,280566.0,207855.0,Urgent repair within 90 days
SYR-0043,Syracuse_Real_Data,ductile_iron,34,4,1486.5,highly_corrosive,0,31.4,industrial,0.7401827840403505,74.0,HIGH,801,57974.0,42911.0,Urgent repair within 90 days
SYR-0793,Syracuse_Real_Data,pvc,57,24,668.8,mildly_corrosive,1,99.6,residential,0.7395836437584726,74.0,HIGH,802,80256.0,59356.0,Urgent repair within 90 days
SYR-0901,Syracuse_Real_Data,concrete,44,10,1183.0,mildly_corrosive,1,56.1,commercial,0.7391425516193129,73.9,HIGH,803,121997.0,90173.0,Urgent repair within 90 days
SYR-0516,Syracuse_Real_Data,cast_iron,34,20,645.8,corrosive,1,56.7,residential,0.7382093554593554,73.8,HIGH,804,121087.0,89388.0,Urgent repair within 90 days
SYR-0928,Syracuse_Real_Data,pvc,62,20,1262.6,moderately_corrosive,0,42.1,industrial,0.7369828011357645,73.7,HIGH,805,164138.0,120967.0,Urgent repair within 90 days
SYR-0338,Syracuse_Real_Data,steel,74,12,138.7,mildly_corrosive,0,75.9,residential,0.7365323130603665,73.7,HIGH,806,13523.0,9960.0,Urgent repair within 90 days
SYR-0426,Syracuse_Real_Data,clay,59,10,575.5,non_corrosive,2,52.8,residential,0.7357500893321228,73.6,HIGH,807,43162.0,31756.0,Urgent repair within 90 days
SYR-0230,Syracuse_Real_Data,ductile_iron,67,6,117.3,non_corrosive,0,43.1,commercial,0.735744034320544,73.6,HIGH,808,7918.0,5826.0,Urgent repair within 90 days
SYR-0987,Syracuse_Real_Data,asbestos_cement,73,6,1366.6,moderately_corrosive,6,56.7,residential,0.735563813536957,73.6,HIGH,809,102495.0,75392.0,Urgent repair within 90 days
SYR-0966,Syracuse_Real_Data,concrete,51,20,1955.9,non_corrosive,3,119.3,residential,0.7352330660900911,73.5,HIGH,810,268936.0,197731.0,Urgent repair within 90 days
SYR-0059,Syracuse_Real_Data,pvc,34,12,826.5,corrosive,1,30.1,commercial,0.734234948886548,73.4,HIGH,811,74385.0,54616.0,Urgent repair within 90 days
EPA-00371,EPA_DWINS_Pattern,pvc,38,12,1616.0,corrosive,2,64.0,commercial,0.731183015295569,73.1,HIGH,812,145440.0,106343.0,Urgent repair within 90 days
SYR-0735,Syracuse_Real_Data,cast_iron,49,12,1206.3,moderately_corrosive,1,44.9,residential,0.7302227592599357,73.0,HIGH,813,135709.0,99098.0,Urgent repair within 90 days
SYR-0107,Syracuse_Real_Data,ductile_iron,52,12,337.4,moderately_corrosive,1,114.3,residential,0.7285610141679902,72.9,HIGH,814,30366.0,22123.0,Urgent repair within 90 days
SYR-0611,Syracuse_Real_Data,copper,37,8,818.3,non_corrosive,5,112.9,mixed,0.7284310573284074,72.8,HIGH,815,68737.0,50070.0,Urgent repair within 90 days
SYR-0223,Syracuse_Real_Data,pvc,38,16,1452.1,mildly_corrosive,0,47.8,commercial,0.728428183710938,72.8,HIGH,816,174252.0,126930.0,Urgent repair within 90 days
SYR-0764,Syracuse_Real_Data,pvc,76,24,1697.6,mildly_corrosive,1,71.7,residential,0.7281003337643097,72.8,HIGH,817,203712.0,148323.0,Urgent repair within 90 days
SYR-0231,Syracuse_Real_Data,copper,81,4,1100.2,mildly_corrosive,1,91.3,mixed,0.7278833863128924,72.8,HIGH,818,46208.0,33634.0,Urgent repair within 90 days
SYR-0739,Syracuse_Real_Data,ductile_iron,53,12,1869.6,mildly_corrosive,2,60.1,industrial,0.72705219494387,72.7,HIGH,819,218743.0,159038.0,Urgent repair within 90 days
SYR-0226,Syracuse_Real_Data,steel,44,10,303.4,corrosive,2,84.6,industrial,0.7259269984828308,72.6,HIGH,820,32047.0,23264.0,Urgent repair within 90 days
SYR-0596,Syracuse_Real_Data,concrete,55,20,542.3,mildly_corrosive,0,109.3,commercial,0.7256856729526137,72.6,HIGH,821,111849.0,81167.0,Urgent repair within 90 days
SYR-0939,Syracuse_Real_Data,pvc,40,24,1745.9,non_corrosive,0,110.1,residential,0.7250658981187819,72.5,HIGH,822,209508.0,151907.0,Urgent repair within 90 days
SYR-0416,Syracuse_Real_Data,hdpe,53,10,875.0,moderately_corrosive,2,74.5,commercial,0.7243270512353359,72.4,HIGH,823,57422.0,41592.0,Urgent repair within 90 days
SYR-0890,Syracuse_Real_Data,clay,48,10,865.8,moderately_corrosive,1,64.1,commercial,0.7232422859956569,72.3,HIGH,824,97402.0,70445.0,Urgent repair within 90 days
SYR-0947,Syracuse_Real_Data,pvc,41,10,638.6,moderately_corrosive,1,47.1,commercial,0.7230831493937004,72.3,HIGH,825,47895.0,34632.0,Urgent repair within 90 days
SYR-0914,Syracuse_Real_Data,ductile_iron,53,12,469.7,moderately_corrosive,0,99.8,commercial,0.7229546627875642,72.3,HIGH,826,63410.0,45843.0,Urgent repair within 90 days
SYR-0589,Syracuse_Real_Data,pvc,39,12,52.0,mildly_corrosive,5,82.1,mixed,0.7226690850442113,72.3,HIGH,827,3744.0,2706.0,Urgent repair within 90 days
SYR-0564,Syracuse_Real_Data,cast_iron,35,16,1343.0,non_corrosive,0,89.2,mixed,0.7220991459124346,72.2,HIGH,828,241740.0,174560.0,Urgent repair within 90 days
SYR-0831,Syracuse_Real_Data,clay,47,24,599.1,moderately_corrosive,2,101.0,residential,0.7219809179014358,72.2,HIGH,829,107838.0,77857.0,Urgent repair within 90 days
SYR-0930,Syracuse_Real_Data,cast_iron,46,24,66.7,moderately_corrosive,0,96.2,residential,0.7211681506868476,72.1,HIGH,830,15008.0,10823.0,Urgent repair within 90 days
EPA-01753,EPA_DWINS_Pattern,steel,41,24,1590.3,highly_corrosive,0,94.6,commercial,0.718937675274496,71.9,HIGH,831,465163.0,334423.0,Urgent repair within 90 days
SYR-0374,Syracuse_Real_Data,pvc,72,24,1981.7,moderately_corrosive,1,92.6,commercial,0.7186529423566484,71.9,HIGH,832,356706.0,256348.0,Urgent repair within 90 days
SYR-0041,Syracuse_Real_Data,pvc,36,6,1654.4,moderately_corrosive,3,105.2,commercial,0.7184885384962537,71.8,HIGH,833,74448.0,53490.0,Urgent repair within 90 days
SYR-0517,Syracuse_Real_Data,steel,49,8,97.0,moderately_corrosive,2,34.5,mixed,0.7169789292409734,71.7,HIGH,834,7566.0,5425.0,Urgent repair within 90 days
EPA-00551,EPA_DWINS_Pattern,hdpe,76,6,1702.8,highly_corrosive,2,88.9,commercial,0.7168461369392555,71.7,HIGH,835,67048.0,48063.0,Urgent repair within 90 days
