Order_ID,User_ID,Restaurant_ID,Driver_ID,Item_Name,Quantity,Total_Price,Order_Time,Delivery_Time,Delivery_Duration_Minutes,City,Payment_Method,Order_Status,Driver_Vehicle,Restaurant_Lat,Restaurant_Lon,Customer_Lat,Customer_Lon,Driver_Lat,Driver_Lon,Delivery_Distance_km,Traffic_Level,Driver_Availability
11656,U7854,108,138,Pasta,5,317.25,11-06-2025 05:58,11-06-2025 06:48,50,Tanta,Cash,Delivered,Motorbike,30.7908475,31.00403214,30.78550362,30.98481501,30.77623766,30.98940825,1.932421923,Low,Online
11657,U6952,906,165,Koshary,1,90.09,05-06-2025 06:36,05-06-2025 07:07,31,Giza,Credit Card,Cancelled,Bicycle,30.03111136,31.20062558,30.01193688,31.19465434,29.99496229,31.22717672,2.202212223,Low,Online
11658,U6380,507,329,Salad,3,208.59,08-06-2025 20:36,08-06-2025 21:00,24,Tanta,Credit Card,Delivered,Motorbike,30.80645,31.00341683,30.79905769,30.98870809,30.77796199,31.01247746,1.628833019,Low,Offline
11659,U6779,810,12,Koshary,3,328.98,06-06-2025 14:18,06-06-2025 15:05,47,Tanta,Cash,Delivered,Motorbike,30.7813744,30.97925886,30.77693455,30.98747911,30.79161849,30.99129869,0.92814615,Medium,Online
11660,U8785,30,302,Sandwich,3,199.05,11-06-2025 04:17,11-06-2025 04:45,28,Cairo,Wallet,Delivered,Car,30.03635212,31.25523434,30.03036093,31.22465302,30.03021718,31.23472342,3.023534773,Low,Online
11661,U6105,836,333,Sushi,4,398.28,10-06-2025 09:24,10-06-2025 09:48,24,Alexandria,Credit Card,Delivered,Car,31.21443424,29.90564495,31.20785327,29.92013476,31.20443369,29.90505473,1.561712749,High,Online
11662,U2599,79,444,Pizza,4,598.24,04-06-2025 19:59,04-06-2025 20:32,33,Mansoura,Cash,Delivered,Motorbike,31.05784446,31.39916419,31.04073667,31.39172264,31.05784081,31.3842781,2.025393189,High,Online
11663,U4441,631,335,Shawarma,2,260.18,06-06-2025 02:35,06-06-2025 03:07,32,Assiut,Credit Card,Delivered,Car,27.18608565,31.16643167,27.18485207,31.1706651,27.19278156,31.19397918,0.441204988,Low,Online
11664,U1038,781,424,Shawarma,1,135.78,05-06-2025 13:25,05-06-2025 13:49,24,Alexandria,Wallet,Delivered,Motorbike,31.21190563,29.92702823,31.1961698,29.92042536,31.18577091,29.90738423,1.854687407,Medium,Online
11665,U9214,486,227,Sandwich,1,46.32,13-06-2025 00:33,13-06-2025 01:19,46,Cairo,Credit Card,Delivered,Motorbike,30.05566983,31.22458498,30.03618918,31.2494364,30.05214639,31.23096668,3.226090433,Low,Online
11666,U9929,159,279,Koshary,1,126.78,10-06-2025 00:27,10-06-2025 01:20,53,Tanta,Credit Card,Delivered,Motorbike,30.78071359,31.01681046,30.7960578,31.00301709,30.77949167,30.99285664,2.15334712,Low,Online
11667,U1022,676,245,Pasta,2,137.62,10-06-2025 19:01,10-06-2025 19:41,40,Zagazig,Credit Card,Delivered,Bicycle,30.59067082,31.49460788,30.59554939,31.52118823,30.58213678,31.49716024,2.605994161,High,Online
11668,U7287,274,119,Pizza,4,225.04,15-06-2025 08:19,15-06-2025 09:00,41,Giza,Wallet,Delivered,Motorbike,30.02642228,31.19048314,30.02698034,31.21208344,30.02180365,31.20643964,2.084493154,High,Online
11669,U8854,27,230,Sandwich,2,262.26,07-06-2025 23:13,07-06-2025 23:59,46,Zagazig,Credit Card,Delivered,Bicycle,30.59522456,31.48334096,30.59936356,31.48917516,30.60718965,31.48578492,0.723611866,Low,Offline
11670,U3679,470,436,Shawarma,2,95.58,04-06-2025 11:46,04-06-2025 12:21,35,Mansoura,Cash,Delivered,Motorbike,31.01874655,31.39572219,31.04100807,31.38126422,31.02199243,31.36338869,2.827913705,Medium,Online
11671,U7781,994,465,Salad,1,40.31,05-06-2025 16:21,05-06-2025 16:48,27,Assiut,Cash,Delivered,Car,27.17436823,31.16648692,27.19416242,31.19812965,27.18108443,31.19977489,3.826539711,High,Online
11672,U2645,372,163,Salad,3,286.32,12-06-2025 10:02,12-06-2025 10:34,32,Tanta,Cash,Delivered,Car,30.77227903,31.01131929,30.77684977,30.98632723,30.77893116,31.01817798,2.445521285,Medium,Online
11673,U7236,656,485,Sandwich,3,259.26,10-06-2025 16:58,10-06-2025 17:43,45,Cairo,Credit Card,Delivered,Car,30.03371889,31.22170431,30.04884679,31.23787325,30.04510785,31.24351716,2.289996529,High,Online
11674,U2673,407,330,Shawarma,5,696.65,03-06-2025 14:02,03-06-2025 14:38,36,Cairo,Cash,Delivered,Car,30.06061958,31.22674915,30.03770606,31.22910388,30.0253939,31.22858314,2.550169984,Medium,Online
11675,U6234,403,6,Sushi,4,368.64,02-06-2025 01:08,02-06-2025 01:41,33,Assiut,Wallet,Delivered,Car,27.16237573,31.20294934,27.1917423,31.16640276,27.16094373,31.16436233,4.868822645,Low,Online
11676,U7748,649,373,Fried Chicken,1,106.24,02-06-2025 12:32,02-06-2025 13:18,46,Tanta,Credit Card,In Transit,Bicycle,30.77529203,31.00719821,30.80371659,31.00138347,30.80483755,31.00207048,3.200081948,Medium,Offline
11677,U4726,762,497,Shawarma,1,72.89,08-06-2025 18:55,08-06-2025 19:29,34,Alexandria,Credit Card,Cancelled,Motorbike,31.19248277,29.90453893,31.20870671,29.91688024,31.18072888,29.90034826,2.149196628,High,Online
11678,U3277,964,215,Pasta,4,124.48,03-06-2025 19:57,03-06-2025 20:20,23,Cairo,Cash,Cancelled,Car,30.04907536,31.22651709,30.03607898,31.24657378,30.02821112,31.25228459,2.411922706,High,Online
11679,U1470,126,376,Sushi,2,151.04,13-06-2025 14:35,13-06-2025 15:12,37,Assiut,Cash,Delivered,Motorbike,27.18226407,31.18273052,27.17108558,31.19381523,27.16105798,31.17245163,1.655572522,Medium,Online
11680,U9203,828,210,Koshary,1,66.46,14-06-2025 17:05,14-06-2025 17:36,31,Giza,Wallet,Delivered,Bicycle,30.00183078,31.22430258,29.99763032,31.22102928,30.0006037,31.22171139,0.562636846,High,Offline
11681,U1111,57,10,Fried Chicken,2,279.9,04-06-2025 21:38,04-06-2025 22:31,53,Zagazig,Cash,Delivered,Motorbike,30.57426964,31.51044115,30.59539055,31.5141082,30.59403294,31.48960159,2.367783223,Low,Online
11682,U6117,860,460,Koshary,5,202.6,13-06-2025 03:24,13-06-2025 04:02,38,Zagazig,Credit Card,Cancelled,Car,30.57717192,31.50980267,30.60525187,31.48332251,30.60488042,31.48301242,4.017571254,Low,Online
11683,U9143,452,465,Koshary,5,483.6,15-06-2025 15:34,15-06-2025 16:20,46,Alexandria,Credit Card,Cancelled,Car,31.20020119,29.91309953,31.19046511,29.93812228,31.18207248,29.93496086,2.617817376,Medium,Online
11684,U6711,536,259,Salad,4,223.44,11-06-2025 04:57,11-06-2025 05:30,33,Giza,Wallet,Delivered,Motorbike,30.00394711,31.21506967,30.03264612,31.2054561,29.9996864,31.22093355,3.313783935,Low,Online
11685,U3379,70,434,Fried Chicken,1,38.33,02-06-2025 05:42,02-06-2025 06:25,43,Alexandria,Cash,Delivered,Car,31.2180041,29.90561533,31.2018477,29.92258697,31.2092336,29.92384262,2.413391068,Low,Online
11686,U2774,319,217,Shawarma,1,96.97,02-06-2025 09:25,02-06-2025 10:10,45,Tanta,Cash,Delivered,Car,30.78505461,31.00097012,30.7954208,31.01044624,30.78286024,30.99306017,1.464039012,High,Online
11687,U2329,113,477,Shawarma,5,510.95,01-06-2025 20:30,01-06-2025 21:12,42,Giza,Credit Card,Delivered,Car,29.99545184,31.21130829,30.00215546,31.21468179,30.01427318,31.2091298,0.811274999,Low,Online
11688,U9134,93,149,Shawarma,5,310.55,08-06-2025 17:01,08-06-2025 17:37,36,Giza,Wallet,Cancelled,Bicycle,30.02227066,31.21641246,29.99872282,31.22152741,30.01200032,31.18993765,2.656573936,High,Online
11689,U8851,113,436,Sandwich,5,512.35,14-06-2025 05:43,14-06-2025 06:17,34,Zagazig,Cash,Delivered,Car,30.58085381,31.49170753,30.60737181,31.51223763,30.58277081,31.50451627,3.538299116,Low,Online
11690,U9419,174,259,Koshary,2,158.84,07-06-2025 15:02,07-06-2025 15:40,38,Zagazig,Cash,Delivered,Bicycle,30.59383956,31.48667139,30.58178406,31.48646079,30.59277374,31.49727147,1.336653682,Medium,Online
11691,U9724,558,167,Pasta,4,458.48,09-06-2025 09:59,09-06-2025 10:36,37,Cairo,Wallet,Delivered,Car,30.03558377,31.25439192,30.03236527,31.21923735,30.04813858,31.22441693,3.409496226,High,Online
11692,U5278,867,250,Shawarma,2,131.9,12-06-2025 13:40,12-06-2025 14:17,37,Giza,Credit Card,Delivered,Bicycle,30.01592975,31.19502789,30.02664579,31.21173992,30.01579011,31.21344749,2.002523758,Medium,Online
11693,U9156,563,399,Shawarma,1,101.73,01-06-2025 18:38,01-06-2025 19:18,40,Tanta,Cash,In Transit,Car,30.7973861,30.99168533,30.76968389,30.99209959,30.78174414,31.00385766,3.07148261,High,Online
11694,U1343,184,322,Burger,1,118.09,11-06-2025 07:00,11-06-2025 07:47,47,Giza,Wallet,Delivered,Car,30.03022035,31.22374429,29.9982924,31.22771386,30.0190783,31.22732844,3.55995645,High,Online
11695,U5768,327,306,Sandwich,4,122.24,13-06-2025 12:20,13-06-2025 12:50,30,Alexandria,Cash,Delivered,Car,31.19054509,29.9224735,31.21263016,29.91002204,31.19684048,29.91062487,2.721025696,Medium,Online
11696,U3842,375,136,Sushi,5,454.9,02-06-2025 12:36,02-06-2025 13:13,37,Cairo,Wallet,Delivered,Motorbike,30.03779428,31.22431146,30.04342106,31.23213585,30.0638384,31.23420082,0.979050557,Medium,Offline
11697,U6248,886,185,Koshary,3,165.48,10-06-2025 20:02,10-06-2025 20:45,43,Alexandria,Cash,Delivered,Bicycle,31.19867066,29.91789125,31.19095791,29.90902474,31.19255287,29.92706407,1.202241971,Low,Online
11698,U6128,892,13,Pizza,3,191.46,02-06-2025 04:23,02-06-2025 04:59,36,Tanta,Credit Card,Cancelled,Motorbike,30.80358699,31.01183473,30.78386787,31.0146839,30.76748775,30.98840087,2.203120261,Low,Online
11699,U1504,719,29,Salad,3,119.67,11-06-2025 01:44,11-06-2025 02:39,55,Mansoura,Cash,Delivered,Motorbike,31.05395547,31.40106949,31.05691504,31.39030884,31.02672245,31.39022288,1.078233718,Low,Online
11700,U3016,54,162,Shawarma,1,145.25,02-06-2025 23:30,03-06-2025 00:14,44,Assiut,Credit Card,Delivered,Bicycle,27.16449513,31.18942395,27.16922066,31.17177228,27.1937676,31.16910188,1.826102376,Low,Online
11701,U1487,313,60,Sushi,5,399.8,13-06-2025 14:39,13-06-2025 15:04,25,Tanta,Cash,Delivered,Motorbike,30.77177719,30.98834227,30.77034162,30.99167566,30.78915324,30.98522285,0.356598013,Medium,Online
11702,U3834,107,79,Sushi,1,72.18,01-06-2025 19:53,01-06-2025 20:40,47,Alexandria,Cash,Delivered,Bicycle,31.19992037,29.93120095,31.21717624,29.90312752,31.19593385,29.92940333,3.288997438,High,Online
11703,U7117,845,470,Sandwich,2,66.12,10-06-2025 07:07,10-06-2025 07:52,45,Mansoura,Wallet,Delivered,Car,31.02216477,31.39384923,31.02708932,31.36614528,31.01816654,31.38912827,2.70092519,High,Online
11704,U9093,180,365,Sandwich,2,159.02,11-06-2025 00:40,11-06-2025 01:11,31,Alexandria,Credit Card,Delivered,Car,31.19392323,29.93426812,31.21742897,29.90055042,31.21124083,29.90783618,4.137270648,Low,Online
11705,U9046,418,356,Pasta,2,151.7,12-06-2025 17:14,12-06-2025 17:37,23,Zagazig,Credit Card,Cancelled,Car,30.57363542,31.48745018,30.58181682,31.48882773,30.59627753,31.49285026,0.916584029,High,Online
11706,U7990,614,37,Shawarma,2,207.24,05-06-2025 12:47,05-06-2025 13:02,15,Assiut,Cash,Delivered,Car,27.18634161,31.1783041,27.1618064,31.19877814,27.17963875,31.19838129,3.392339772,Medium,Online
11707,U6189,319,364,Burger,1,57.2,07-06-2025 07:34,07-06-2025 08:18,44,Zagazig,Cash,Delivered,Car,30.60567982,31.49134247,30.58690334,31.49149782,30.60491728,31.50413417,2.081661714,High,Online
11708,U3304,532,334,Koshary,2,257.46,09-06-2025 06:05,09-06-2025 06:44,39,Assiut,Credit Card,Cancelled,Car,27.20076935,31.1723509,27.16894748,31.19190217,27.18044415,31.18570821,4.023255235,Low,Online
11709,U9648,883,465,Burger,2,256.12,03-06-2025 04:53,03-06-2025 05:41,48,Cairo,Credit Card,Cancelled,Car,30.03940965,31.23031441,30.04278133,31.23338924,30.03064212,31.24020975,0.477120387,Low,Online
11710,U9718,729,112,Salad,3,398.67,11-06-2025 18:51,11-06-2025 19:42,51,Cairo,Wallet,Delivered,Bicycle,30.04836051,31.21760146,30.04651576,31.2241555,30.04442723,31.24531111,0.664331418,High,Offline
11711,U2939,624,394,Salad,3,288.15,03-06-2025 16:43,03-06-2025 17:08,25,Cairo,Cash,Delivered,Motorbike,30.05865071,31.24962067,30.04891157,31.2354495,30.02440914,31.21789755,1.741587762,High,Online
11712,U9118,188,71,Sandwich,3,383.37,12-06-2025 19:09,12-06-2025 19:48,39,Alexandria,Cash,Cancelled,Bicycle,31.18479848,29.93277268,31.21780936,29.93683174,31.18752639,29.90096765,3.68039975,High,Online
11713,U5436,70,22,Burger,3,401.37,08-06-2025 23:12,09-06-2025 00:11,59,Mansoura,Wallet,Delivered,Car,31.04548258,31.39923402,31.0510365,31.38994861,31.03034161,31.38540421,1.079250616,Low,Offline
11714,U9468,58,198,Burger,2,262.06,09-06-2025 23:41,10-06-2025 00:15,34,Tanta,Cash,Delivered,Bicycle,30.78285375,30.98101203,30.76686367,30.99393512,30.79628415,30.98236908,2.161725848,Low,Online
11715,U2021,356,285,Pizza,5,178.3,14-06-2025 00:18,14-06-2025 00:54,36,Alexandria,Wallet,Cancelled,Car,31.18834585,29.92155275,31.21571248,29.93535209,31.21691879,29.93368327,3.306962048,Low,Online
11716,U2302,668,84,Salad,1,127.28,16-06-2025 08:54,16-06-2025 09:42,48,Alexandria,Credit Card,Delivered,Car,31.19621014,29.89895865,31.18839603,29.90181233,31.18353382,29.91636531,0.908063517,High,Online
11717,U2812,758,227,Fried Chicken,3,132.96,12-06-2025 16:12,12-06-2025 17:08,56,Cairo,Cash,Delivered,Car,30.02743841,31.23929016,30.03433015,31.25071384,30.03671966,31.23795168,1.340822458,High,Online
11718,U6869,688,113,Salad,4,189.48,07-06-2025 02:06,07-06-2025 02:55,49,Cairo,Wallet,Delivered,Bicycle,30.05221629,31.21959868,30.05701801,31.22386917,30.03793858,31.23448793,0.672995743,Low,Online
11719,U4392,851,13,Koshary,1,54.82,02-06-2025 08:21,02-06-2025 09:05,44,Assiut,Wallet,Delivered,Bicycle,27.17100971,31.17914886,27.18142116,31.17438939,27.17011155,31.18233466,1.246348472,High,Online
11720,U5946,632,160,Shawarma,4,295.52,03-06-2025 06:44,03-06-2025 07:03,19,Alexandria,Credit Card,Delivered,Car,31.19255623,29.91165345,31.19654343,29.92918649,31.20403562,29.90920759,1.728556432,Low,Online
11721,U4521,118,264,Koshary,2,298.04,10-06-2025 19:01,10-06-2025 19:46,45,Giza,Wallet,Delivered,Motorbike,29.99794325,31.20213383,29.99311069,31.19544374,29.99954315,31.19526356,0.838859897,High,Online
11722,U8165,613,431,Pizza,1,34.47,11-06-2025 08:54,11-06-2025 09:47,53,Cairo,Wallet,Delivered,Motorbike,30.05898636,31.22337157,30.03681367,31.2528424,30.06223687,31.25057079,3.757558456,High,Offline
11723,U4738,722,92,Fried Chicken,2,233.64,08-06-2025 00:26,08-06-2025 01:03,37,Mansoura,Wallet,Cancelled,Motorbike,31.03763777,31.3656869,31.04257257,31.38275728,31.03425685,31.38778439,1.719004059,Low,Online
11724,U9477,239,21,Salad,2,204.34,06-06-2025 08:38,06-06-2025 09:08,30,Giza,Credit Card,Delivered,Car,30.01598588,31.18954894,29.99678987,31.22035317,30.01322785,31.20420523,3.655246501,High,Offline
11725,U3911,695,41,Burger,5,485.95,05-06-2025 13:40,05-06-2025 14:20,40,Cairo,Credit Card,Delivered,Car,30.04717731,31.24573805,30.04649869,31.22641269,30.05256568,31.21984378,1.865273446,Medium,Online
11726,U4422,847,13,Pizza,1,56.72,02-06-2025 13:05,02-06-2025 13:39,34,Alexandria,Cash,Delivered,Bicycle,31.19651972,29.93534506,31.18059781,29.90585313,31.18540438,29.90756215,3.31938136,Medium,Online
11727,U6628,22,224,Shawarma,4,475.16,04-06-2025 12:49,04-06-2025 13:39,50,Alexandria,Wallet,Delivered,Car,31.1878012,29.93449122,31.20658885,29.90477133,31.2139639,29.91058151,3.51599441,Medium,Offline
11728,U6699,238,68,Salad,2,63.3,09-06-2025 15:02,09-06-2025 15:53,51,Assiut,Cash,Delivered,Motorbike,27.19070531,31.1890337,27.1631445,31.19918634,27.19356758,31.1727977,3.215376812,Medium,Online
11729,U2057,981,146,Koshary,3,215.61,12-06-2025 03:14,12-06-2025 03:46,32,Tanta,Wallet,Delivered,Car,30.77158225,30.98304581,30.76916083,31.0085215,30.8043856,30.99869598,2.453577882,Low,Online
11730,U6243,324,230,Burger,5,530.8,03-06-2025 05:47,03-06-2025 06:15,28,Giza,Credit Card,Delivered,Bicycle,29.99725495,31.21161699,30.02195542,31.20878559,29.99640801,31.1937854,2.751703222,Low,Offline
11731,U3851,892,461,Fried Chicken,5,350.7,12-06-2025 14:07,12-06-2025 14:40,33,Assiut,Credit Card,Delivered,Car,27.1893058,31.1676235,27.19004277,31.19202365,27.1654078,31.19047364,2.419136506,Medium,Online
11732,U6586,81,37,Pasta,1,95.09,02-06-2025 07:24,02-06-2025 07:50,26,Zagazig,Cash,Delivered,Car,30.57605348,31.50251322,30.57577555,31.51313328,30.57426019,31.51286027,1.019187361,High,Online
11733,U3743,417,328,Pasta,1,73.63,05-06-2025 07:06,05-06-2025 07:36,30,Zagazig,Cash,Delivered,Bicycle,30.57997091,31.51630493,30.57145086,31.48385548,30.59091137,31.48684076,3.25285497,High,Online
11734,U8108,236,131,Sushi,2,260.18,04-06-2025 19:03,04-06-2025 19:32,29,Alexandria,Wallet,Delivered,Bicycle,31.1991091,29.90666733,31.21146452,29.90641621,31.20362203,29.9060764,1.370092161,High,Online
11735,U6658,908,437,Salad,5,511.3,13-06-2025 09:21,13-06-2025 09:58,37,Giza,Wallet,Delivered,Motorbike,30.01107405,31.22622088,30.02398811,31.21249812,29.99766953,31.19501647,1.949840024,High,Online
11736,U5153,712,382,Koshary,5,716.45,15-06-2025 17:33,15-06-2025 17:56,23,Assiut,Wallet,Delivered,Motorbike,27.18924317,31.17914814,27.16889142,31.17369694,27.18958408,31.18161939,2.318900528,High,Online
11737,U8569,929,54,Sushi,3,262.71,08-06-2025 12:31,08-06-2025 13:07,36,Cairo,Wallet,Delivered,Bicycle,30.04933727,31.2244265,30.03613372,31.24926296,30.0518139,31.2480543,2.807132359,Medium,Online
11738,U1064,492,85,Sushi,4,402.8,05-06-2025 06:07,05-06-2025 06:41,34,Assiut,Cash,Delivered,Bicycle,27.18667585,31.18376213,27.16963765,31.20098098,27.17618585,31.17398585,2.544790785,Low,Online
11739,U5631,1000,97,Pizza,2,146.78,08-06-2025 01:59,08-06-2025 02:37,38,Tanta,Cash,Delivered,Bicycle,30.79506217,31.01297061,30.7884209,31.00043612,30.78032626,31.00660346,1.407615566,Low,Online
11740,U1545,107,69,Sandwich,5,357.6,10-06-2025 17:36,10-06-2025 18:14,38,Assiut,Credit Card,Delivered,Bicycle,27.17260451,31.17452269,27.18672518,31.20174776,27.18393798,31.18215088,3.118796723,High,Online
11741,U1897,880,64,Koshary,2,117.98,13-06-2025 04:15,13-06-2025 04:49,34,Giza,Credit Card,Delivered,Car,30.00599333,31.19579289,30.03085873,31.20241868,30.02707759,31.21433504,2.829536653,Low,Offline
11742,U4090,403,442,Pasta,5,661.15,11-06-2025 19:15,11-06-2025 19:58,43,Tanta,Cash,Delivered,Motorbike,30.78401991,31.00378376,30.77465988,30.97862774,30.78079216,30.97904539,2.622098378,High,Offline
11743,U9749,600,208,Pizza,2,192.2,02-06-2025 00:55,02-06-2025 01:21,26,Mansoura,Wallet,Cancelled,Car,31.03019849,31.38918938,31.03902592,31.39192975,31.04771679,31.38975449,1.013063154,Low,Online
11744,U5201,334,31,Salad,2,105.84,02-06-2025 11:43,02-06-2025 12:07,24,Mansoura,Wallet,Delivered,Motorbike,31.05729751,31.36438125,31.02245226,31.37435188,31.03160643,31.37753796,3.97882863,Medium,Offline
11745,U9251,128,412,Pasta,1,98.76,09-06-2025 20:01,09-06-2025 20:43,42,Cairo,Credit Card,Delivered,Bicycle,30.05696208,31.22581297,30.04340429,31.2218455,30.05928201,31.22656976,1.550863721,Low,Online
11746,U2422,349,474,Fried Chicken,4,141.56,07-06-2025 05:01,07-06-2025 05:46,45,Cairo,Wallet,Delivered,Motorbike,30.03098619,31.22047623,30.0559804,31.23582075,30.03073054,31.24419012,3.141143963,Low,Online
11747,U5578,358,267,Fried Chicken,3,94.68,09-06-2025 21:28,09-06-2025 22:09,41,Mansoura,Cash,Delivered,Bicycle,31.01812377,31.38992712,31.03032644,31.38805159,31.04121741,31.36761626,1.364709403,Low,Online
11748,U5994,905,192,Sandwich,5,676.4,11-06-2025 21:05,11-06-2025 21:46,41,Assiut,Credit Card,Delivered,Bicycle,27.16261133,31.18484431,27.1845629,31.17242822,27.16728707,31.18333604,2.72588673,Low,Online
11749,U2983,448,377,Pasta,4,524.2,08-06-2025 11:02,08-06-2025 11:51,49,Tanta,Credit Card,Delivered,Motorbike,30.77626254,31.01400672,30.79338831,30.99021463,30.7812823,30.99988206,2.964988703,Medium,Online
11750,U4993,406,109,Salad,3,252.84,11-06-2025 21:07,11-06-2025 21:52,45,Zagazig,Credit Card,Delivered,Car,30.57227165,31.50906868,30.57465169,31.51616829,30.59494841,31.49279891,0.730369241,Low,Online
11751,U3568,754,254,Pasta,4,385.2,16-06-2025 04:43,16-06-2025 05:22,39,Zagazig,Credit Card,Delivered,Car,30.58903352,31.49291795,30.56928419,31.52007183,30.58783768,31.50424446,3.40261858,Low,Online
11752,U7896,791,495,Pasta,3,284.01,02-06-2025 09:16,02-06-2025 09:47,31,Mansoura,Wallet,Delivered,Bicycle,31.05221981,31.375029,31.02493931,31.37990124,31.04692173,31.37078264,3.060148241,High,Online
11753,U6170,179,192,Shawarma,5,573,01-06-2025 13:34,01-06-2025 14:14,40,Giza,Credit Card,Delivered,Bicycle,30.02257001,31.2056795,30.01528608,31.18895917,30.00219958,31.21844451,1.803789279,Medium,Online
11754,U8294,148,445,Sandwich,4,580.4,12-06-2025 05:03,12-06-2025 05:48,45,Zagazig,Wallet,Cancelled,Bicycle,30.57632436,31.48593336,30.59107833,31.50879143,30.59703733,31.51204221,2.735379521,Low,Online
11755,U6752,859,424,Fried Chicken,5,671.3,03-06-2025 05:24,03-06-2025 05:59,35,Alexandria,Cash,Cancelled,Bicycle,31.19607197,29.93555316,31.20657575,29.92976773,31.20519816,29.91709635,1.288512893,Low,Online
11756,U4780,374,481,Burger,4,529.16,09-06-2025 05:03,09-06-2025 05:48,45,Giza,Credit Card,In Transit,Bicycle,30.01341577,31.21685711,30.01445724,31.20540161,30.01568963,31.19208619,1.111157914,Low,Offline
11757,U8109,717,182,Salad,5,612.35,01-06-2025 11:50,01-06-2025 12:25,35,Tanta,Credit Card,Delivered,Motorbike,30.79890823,31.0072087,30.78478416,30.99791579,30.79897146,30.99707342,1.800852266,Medium,Online
11758,U2906,826,184,Pizza,1,87.32,13-06-2025 18:18,13-06-2025 18:57,39,Assiut,Wallet,Cancelled,Bicycle,27.19446486,31.19008502,27.19583116,31.18264564,27.16094665,31.19840056,0.752503008,High,Online
11759,U3304,981,240,Sandwich,1,79.32,15-06-2025 22:07,15-06-2025 22:48,41,Giza,Cash,Delivered,Motorbike,30.02948873,31.20662544,30.00243775,31.21659308,29.99835246,31.21264376,3.149078947,Low,Online
