Geography,Year,Gender,Age,Value
Southbank,2033,Male,Age 40-44,2117
Southbank,2024,Female,Age 45-49,452
Southbank,2029,Female,Age 45-49,718
Southbank,2033,Female,Age 45-49,1112
Southbank,2040,Female,Age 45-49,1848
Southbank,2041,Female,Age 45-49,1956
Southbank,2022,Male,Age 45-49,490
Southbank,2023,Male,Age 45-49,512
Southbank,2025,Male,Age 45-49,609
Southbank,2027,Male,Age 45-49,721
Southbank,2036,Male,Age 45-49,1655
Southbank,2038,Male,Age 45-49,1920
Southbank,2026,Female,Age 50-54,463
Southbank,2028,Female,Age 50-54,515
Southbank,2033,Female,Age 50-54,752
Southbank,2034,Female,Age 50-54,825
Southbank,2039,Female,Age 50-54,1354
Southbank,2024,Male,Age 50-54,432
Southbank,2026,Male,Age 50-54,487
Southbank,2027,Male,Age 50-54,527
Southbank,2029,Male,Age 50-54,588
Southbank,2031,Male,Age 50-54,668
Southbank,2023,Female,Age 55-59,388
Southbank,2024,Female,Age 55-59,403
Southbank,2026,Female,Age 55-59,419
Southbank,2028,Female,Age 55-59,450
Southbank,2039,Female,Age 55-59,872
Southbank,2040,Female,Age 55-59,972
Southbank,2024,Male,Age 55-59,455
Southbank,2027,Male,Age 55-59,470
Southbank,2028,Male,Age 55-59,485
Southbank,2031,Male,Age 55-59,562
Southbank,2033,Male,Age 55-59,623
Southbank,2035,Male,Age 55-59,702
Southbank,2036,Male,Age 55-59,729
Southbank,2038,Male,Age 55-59,868
Southbank,2041,Male,Age 55-59,1195
Southbank,2030,Female,Age 60-64,367
Southbank,2041,Female,Age 60-64,568
Southbank,2023,Male,Age 60-64,275
Southbank,2026,Male,Age 60-64,289
Southbank,2032,Male,Age 60-64,317
Southbank,2033,Male,Age 60-64,332
Southbank,2034,Male,Age 60-64,344
Southbank,2035,Male,Age 60-64,357
Southbank,2037,Male,Age 60-64,400
Southbank,2038,Male,Age 60-64,419
Southbank,2040,Male,Age 60-64,474
Southbank,2024,Female,Age 65-69,278
Southbank,2026,Female,Age 65-69,283
Southbank,2030,Female,Age 65-69,296
Southbank,2032,Female,Age 65-69,306
Southbank,2035,Female,Age 65-69,316
Southbank,2036,Female,Age 65-69,315
Southbank,2038,Female,Age 65-69,324
Southbank,2039,Female,Age 65-69,343
Southbank,2041,Female,Age 65-69,368
Southbank,2023,Male,Age 65-69,295
Southbank,2024,Male,Age 65-69,307
Southbank,2037,Male,Age 65-69,336
Southbank,2041,Male,Age 65-69,386
Southbank,2023,Female,Age 70-74,230
Southbank,2024,Female,Age 70-74,239
Southbank,2025,Female,Age 70-74,245
Southbank,2032,Female,Age 70-74,280
Southbank,2022,Male,Age 70-74,213
Southbank,2024,Male,Age 70-74,238
Southbank,2026,Male,Age 70-74,249
Southbank,2029,Male,Age 70-74,267
Southbank,2037,Male,Age 70-74,280
Southbank,2041,Male,Age 70-74,290
Southbank,2022,Female,Age 75-79,72
Southbank,2023,Female,Age 75-79,95
Southbank,2025,Female,Age 75-79,155
Southbank,2030,Female,Age 75-79,228
Southbank,2031,Female,Age 75-79,236
Southbank,2033,Female,Age 75-79,254
Southbank,2036,Female,Age 75-79,262
Southbank,2038,Female,Age 75-79,270
Southbank,2039,Female,Age 75-79,265
Southbank,2041,Female,Age 75-79,269
Southbank,2021,Male,Age 75-79,70
Southbank,2022,Male,Age 75-79,89
Southbank,2026,Male,Age 75-79,207
Southbank,2032,Male,Age 75-79,268
Southbank,2023,Female,Age 80-84,19
Southbank,2029,Female,Age 80-84,75
Southbank,2033,Female,Age 80-84,133
Southbank,2034,Female,Age 80-84,144
Southbank,2035,Female,Age 80-84,151
Southbank,2039,Female,Age 80-84,185
Southbank,2021,Male,Age 80-84,44
Southbank,2022,Male,Age 80-84,48
Southbank,2027,Male,Age 80-84,101
Southbank,2028,Male,Age 80-84,120
Southbank,2029,Male,Age 80-84,147
Southbank,2036,Male,Age 80-84,239
Southbank,2022,Female,Age 85+,46
Southbank,2023,Female,Age 85+,51
Southbank,2029,Female,Age 85+,85
Southbank,2033,Female,Age 85+,142
Southbank,2034,Female,Age 85+,167
Southbank,2035,Female,Age 85+,195
Southbank,2036,Female,Age 85+,223
Southbank,2025,Male,Age 85+,31
Southbank,2029,Male,Age 85+,46
Southbank,2034,Male,Age 85+,91
Southbank,2040,Male,Age 85+,165
Southbank,2041,Male,Age 85+,177
West Melbourne (Industrial),2023,Female,Age 0-4,0
West Melbourne (Industrial),2025,Female,Age 0-4,0
West Melbourne (Industrial),2027,Female,Age 0-4,0
West Melbourne (Industrial),2029,Female,Age 0-4,0
West Melbourne (Industrial),2030,Female,Age 0-4,0
West Melbourne (Industrial),2038,Female,Age 0-4,0
West Melbourne (Industrial),2039,Female,Age 0-4,0
West Melbourne (Industrial),2041,Female,Age 0-4,0
West Melbourne (Industrial),2023,Male,Age 0-4,0
West Melbourne (Industrial),2026,Male,Age 0-4,0
West Melbourne (Industrial),2029,Male,Age 0-4,0
West Melbourne (Industrial),2036,Male,Age 0-4,0
West Melbourne (Industrial),2037,Male,Age 0-4,0
West Melbourne (Industrial),2024,Female,Age 5-9,0
West Melbourne (Industrial),2025,Female,Age 5-9,0
West Melbourne (Industrial),2026,Female,Age 5-9,0
West Melbourne (Industrial),2028,Female,Age 5-9,0
West Melbourne (Industrial),2029,Female,Age 5-9,0
West Melbourne (Industrial),2032,Female,Age 5-9,0
West Melbourne (Industrial),2038,Female,Age 5-9,0
West Melbourne (Industrial),2026,Male,Age 5-9,0
West Melbourne (Industrial),2028,Male,Age 5-9,0
West Melbourne (Industrial),2032,Male,Age 5-9,0
West Melbourne (Industrial),2033,Male,Age 5-9,0
West Melbourne (Industrial),2034,Male,Age 5-9,0
West Melbourne (Industrial),2040,Male,Age 5-9,0
West Melbourne (Industrial),2037,Female,Age 10-14,0
West Melbourne (Industrial),2041,Female,Age 10-14,0
West Melbourne (Industrial),2022,Male,Age 10-14,0
West Melbourne (Industrial),2027,Male,Age 10-14,0
West Melbourne (Industrial),2034,Male,Age 10-14,0
West Melbourne (Industrial),2036,Male,Age 10-14,0
West Melbourne (Industrial),2026,Female,Age 15-19,0
West Melbourne (Industrial),2028,Female,Age 15-19,0
West Melbourne (Industrial),2030,Female,Age 15-19,0
West Melbourne (Industrial),2031,Female,Age 15-19,0
West Melbourne (Industrial),2037,Female,Age 15-19,0
West Melbourne (Industrial),2038,Female,Age 15-19,0
West Melbourne (Industrial),2039,Female,Age 15-19,0
West Melbourne (Industrial),2041,Female,Age 15-19,0
West Melbourne (Industrial),2035,Male,Age 15-19,0
West Melbourne (Industrial),2038,Male,Age 15-19,0
West Melbourne (Industrial),2041,Male,Age 15-19,0
West Melbourne (Industrial),2021,Female,Age 20-24,0
West Melbourne (Industrial),2024,Female,Age 20-24,0
West Melbourne (Industrial),2027,Female,Age 20-24,0
West Melbourne (Industrial),2028,Female,Age 20-24,0
West Melbourne (Industrial),2029,Female,Age 20-24,0
West Melbourne (Industrial),2032,Female,Age 20-24,0
West Melbourne (Industrial),2035,Female,Age 20-24,0
West Melbourne (Industrial),2036,Female,Age 20-24,0
West Melbourne (Industrial),2037,Female,Age 20-24,0
West Melbourne (Industrial),2040,Female,Age 20-24,0
West Melbourne (Industrial),2021,Male,Age 20-24,0
West Melbourne (Industrial),2024,Male,Age 20-24,0
West Melbourne (Industrial),2028,Male,Age 20-24,0
West Melbourne (Industrial),2033,Male,Age 20-24,0
West Melbourne (Industrial),2034,Male,Age 20-24,0
West Melbourne (Industrial),2035,Male,Age 20-24,0
West Melbourne (Industrial),2037,Male,Age 20-24,0
West Melbourne (Industrial),2021,Female,Age 25-29,0
West Melbourne (Industrial),2022,Female,Age 25-29,0
West Melbourne (Industrial),2026,Female,Age 25-29,0
West Melbourne (Industrial),2028,Female,Age 25-29,0
West Melbourne (Industrial),2030,Female,Age 25-29,0
West Melbourne (Industrial),2033,Female,Age 25-29,0
West Melbourne (Industrial),2035,Female,Age 25-29,0
West Melbourne (Industrial),2038,Female,Age 25-29,0
West Melbourne (Industrial),2041,Female,Age 25-29,0
West Melbourne (Industrial),2021,Male,Age 25-29,0
West Melbourne (Industrial),2023,Male,Age 25-29,0
West Melbourne (Industrial),2028,Male,Age 25-29,0
West Melbourne (Industrial),2029,Male,Age 25-29,0
West Melbourne (Industrial),2031,Male,Age 25-29,0
West Melbourne (Industrial),2035,Male,Age 25-29,0
West Melbourne (Industrial),2039,Male,Age 25-29,0
West Melbourne (Industrial),2040,Male,Age 25-29,0
West Melbourne (Industrial),2023,Female,Age 30-34,0
West Melbourne (Industrial),2027,Female,Age 30-34,0
West Melbourne (Industrial),2031,Female,Age 30-34,0
West Melbourne (Industrial),2034,Female,Age 30-34,0
West Melbourne (Industrial),2024,Male,Age 30-34,0
West Melbourne (Industrial),2025,Male,Age 30-34,0
West Melbourne (Industrial),2031,Male,Age 30-34,0
West Melbourne (Industrial),2035,Male,Age 30-34,0
West Melbourne (Industrial),2036,Male,Age 30-34,0
West Melbourne (Industrial),2038,Male,Age 30-34,0
West Melbourne (Industrial),2039,Male,Age 30-34,0
West Melbourne (Industrial),2040,Male,Age 30-34,0
West Melbourne (Industrial),2041,Male,Age 30-34,0
West Melbourne (Industrial),2022,Female,Age 35-39,0
West Melbourne (Industrial),2025,Female,Age 35-39,0
West Melbourne (Industrial),2027,Female,Age 35-39,0
West Melbourne (Industrial),2029,Female,Age 35-39,0
West Melbourne (Industrial),2031,Female,Age 35-39,0
West Melbourne (Industrial),2032,Female,Age 35-39,0
West Melbourne (Industrial),2033,Female,Age 35-39,0
West Melbourne (Industrial),2037,Female,Age 35-39,0
West Melbourne (Industrial),2039,Female,Age 35-39,0
West Melbourne (Industrial),2021,Male,Age 35-39,0
West Melbourne (Industrial),2022,Male,Age 35-39,0
West Melbourne (Industrial),2023,Male,Age 35-39,0
West Melbourne (Industrial),2027,Male,Age 35-39,0
West Melbourne (Industrial),2031,Male,Age 35-39,0
West Melbourne (Industrial),2033,Male,Age 35-39,0
West Melbourne (Industrial),2034,Male,Age 35-39,0
West Melbourne (Industrial),2037,Male,Age 35-39,0
West Melbourne (Industrial),2040,Male,Age 35-39,0
West Melbourne (Industrial),2022,Female,Age 40-44,0
West Melbourne (Industrial),2029,Female,Age 40-44,0
West Melbourne (Industrial),2032,Female,Age 40-44,0
West Melbourne (Industrial),2034,Female,Age 40-44,0
West Melbourne (Industrial),2036,Female,Age 40-44,0
West Melbourne (Industrial),2037,Female,Age 40-44,0
West Melbourne (Industrial),2041,Female,Age 40-44,0
West Melbourne (Industrial),2025,Male,Age 40-44,0
West Melbourne (Industrial),2030,Male,Age 40-44,0
West Melbourne (Industrial),2032,Male,Age 40-44,0
West Melbourne (Industrial),2034,Male,Age 40-44,0
West Melbourne (Industrial),2036,Male,Age 40-44,0
West Melbourne (Industrial),2038,Male,Age 40-44,0
West Melbourne (Industrial),2027,Female,Age 45-49,0
West Melbourne (Industrial),2028,Female,Age 45-49,0
West Melbourne (Industrial),2034,Female,Age 45-49,0
West Melbourne (Industrial),2040,Female,Age 45-49,0
West Melbourne (Industrial),2024,Male,Age 45-49,0
West Melbourne (Industrial),2025,Male,Age 45-49,0
West Melbourne (Industrial),2034,Male,Age 45-49,0
West Melbourne (Industrial),2035,Male,Age 45-49,0
West Melbourne (Industrial),2022,Female,Age 50-54,0
West Melbourne (Industrial),2023,Female,Age 50-54,0
West Melbourne (Industrial),2029,Female,Age 50-54,0
West Melbourne (Industrial),2030,Female,Age 50-54,0
West Melbourne (Industrial),2032,Female,Age 50-54,0
West Melbourne (Industrial),2033,Female,Age 50-54,0
West Melbourne (Industrial),2036,Female,Age 50-54,0
West Melbourne (Industrial),2040,Female,Age 50-54,0
West Melbourne (Industrial),2041,Female,Age 50-54,0
West Melbourne (Industrial),2021,Male,Age 50-54,0
West Melbourne (Industrial),2022,Male,Age 50-54,0
West Melbourne (Industrial),2026,Male,Age 50-54,0
West Melbourne (Industrial),2031,Male,Age 50-54,0
West Melbourne (Industrial),2033,Male,Age 50-54,0
West Melbourne (Industrial),2037,Male,Age 50-54,0
West Melbourne (Industrial),2039,Male,Age 50-54,0
West Melbourne (Industrial),2041,Male,Age 50-54,0
West Melbourne (Industrial),2021,Female,Age 55-59,0
West Melbourne (Industrial),2023,Female,Age 55-59,0
West Melbourne (Industrial),2028,Female,Age 55-59,0
West Melbourne (Industrial),2031,Female,Age 55-59,0
West Melbourne (Industrial),2032,Female,Age 55-59,0
West Melbourne (Industrial),2035,Female,Age 55-59,0
West Melbourne (Industrial),2036,Female,Age 55-59,0
West Melbourne (Industrial),2037,Female,Age 55-59,0
West Melbourne (Industrial),2039,Female,Age 55-59,0
West Melbourne (Industrial),2041,Female,Age 55-59,0
West Melbourne (Industrial),2021,Male,Age 55-59,0
West Melbourne (Industrial),2026,Male,Age 55-59,0
West Melbourne (Industrial),2028,Male,Age 55-59,0
West Melbourne (Industrial),2029,Male,Age 55-59,0
West Melbourne (Industrial),2032,Male,Age 55-59,0
West Melbourne (Industrial),2040,Male,Age 55-59,0
West Melbourne (Industrial),2041,Male,Age 55-59,0
West Melbourne (Industrial),2021,Female,Age 60-64,0
West Melbourne (Industrial),2023,Female,Age 60-64,0
West Melbourne (Industrial),2028,Female,Age 60-64,0
West Melbourne (Industrial),2029,Female,Age 60-64,0
West Melbourne (Industrial),2031,Female,Age 60-64,0
West Melbourne (Industrial),2036,Female,Age 60-64,0
West Melbourne (Industrial),2040,Female,Age 60-64,0
West Melbourne (Industrial),2022,Male,Age 60-64,0
West Melbourne (Industrial),2023,Male,Age 60-64,0
West Melbourne (Industrial),2024,Male,Age 60-64,0
West Melbourne (Industrial),2028,Male,Age 60-64,0
West Melbourne (Industrial),2029,Male,Age 60-64,0
West Melbourne (Industrial),2023,Female,Age 65-69,0
West Melbourne (Industrial),2024,Female,Age 65-69,0
West Melbourne (Industrial),2025,Female,Age 65-69,0
West Melbourne (Industrial),2027,Female,Age 65-69,0
West Melbourne (Industrial),2033,Female,Age 65-69,0
West Melbourne (Industrial),2034,Female,Age 65-69,0
West Melbourne (Industrial),2036,Female,Age 65-69,0
West Melbourne (Industrial),2037,Female,Age 65-69,0
West Melbourne (Industrial),2039,Female,Age 65-69,0
West Melbourne (Industrial),2031,Male,Age 65-69,0
West Melbourne (Industrial),2036,Male,Age 65-69,0
West Melbourne (Industrial),2038,Male,Age 65-69,0
West Melbourne (Industrial),2041,Male,Age 65-69,0
West Melbourne (Industrial),2025,Female,Age 70-74,0
West Melbourne (Industrial),2027,Female,Age 70-74,0
West Melbourne (Industrial),2031,Female,Age 70-74,0
West Melbourne (Industrial),2032,Female,Age 70-74,0
West Melbourne (Industrial),2038,Female,Age 70-74,0
West Melbourne (Industrial),2040,Female,Age 70-74,0
West Melbourne (Industrial),2041,Female,Age 70-74,0
West Melbourne (Industrial),2023,Male,Age 70-74,0
West Melbourne (Industrial),2027,Male,Age 70-74,0
West Melbourne (Industrial),2029,Male,Age 70-74,0
West Melbourne (Industrial),2033,Male,Age 70-74,0
West Melbourne (Industrial),2034,Male,Age 70-74,0
West Melbourne (Industrial),2035,Male,Age 70-74,0
West Melbourne (Industrial),2041,Male,Age 70-74,0
West Melbourne (Industrial),2021,Female,Age 75-79,0
West Melbourne (Industrial),2024,Female,Age 75-79,0
West Melbourne (Industrial),2026,Female,Age 75-79,0
West Melbourne (Industrial),2027,Female,Age 75-79,0
West Melbourne (Industrial),2030,Female,Age 75-79,0
West Melbourne (Industrial),2031,Female,Age 75-79,0
West Melbourne (Industrial),2034,Female,Age 75-79,0
West Melbourne (Industrial),2041,Female,Age 75-79,0
West Melbourne (Industrial),2022,Male,Age 75-79,0
West Melbourne (Industrial),2023,Male,Age 75-79,0
West Melbourne (Industrial),2027,Male,Age 75-79,0
West Melbourne (Industrial),2035,Male,Age 75-79,0
West Melbourne (Industrial),2036,Male,Age 75-79,0
West Melbourne (Industrial),2021,Female,Age 80-84,0
West Melbourne (Industrial),2026,Female,Age 80-84,0
West Melbourne (Industrial),2037,Female,Age 80-84,0
West Melbourne (Industrial),2039,Female,Age 80-84,0
West Melbourne (Industrial),2040,Female,Age 80-84,0
West Melbourne (Industrial),2041,Female,Age 80-84,0
West Melbourne (Industrial),2023,Male,Age 80-84,0
West Melbourne (Industrial),2026,Male,Age 80-84,0
West Melbourne (Industrial),2022,Female,Age 85+,0
West Melbourne (Industrial),2024,Female,Age 85+,0
West Melbourne (Industrial),2025,Female,Age 85+,0
West Melbourne (Industrial),2026,Female,Age 85+,0
West Melbourne (Industrial),2027,Female,Age 85+,0
West Melbourne (Industrial),2030,Female,Age 85+,0
West Melbourne (Industrial),2034,Female,Age 85+,0
West Melbourne (Industrial),2035,Female,Age 85+,0
West Melbourne (Industrial),2036,Female,Age 85+,0
West Melbourne (Industrial),2031,Male,Age 85+,0
West Melbourne (Industrial),2032,Male,Age 85+,0
West Melbourne (Industrial),2033,Male,Age 85+,0
West Melbourne (Industrial),2035,Male,Age 85+,0
West Melbourne (Industrial),2038,Male,Age 85+,0
West Melbourne (Industrial),2040,Male,Age 85+,0
West Melbourne (Industrial),2041,Male,Age 85+,0
West Melbourne (Residential),2021,Female,Age 0-4,93
West Melbourne (Residential),2027,Female,Age 0-4,187
West Melbourne (Residential),2029,Female,Age 0-4,212
West Melbourne (Residential),2034,Female,Age 0-4,266
West Melbourne (Residential),2039,Female,Age 0-4,267
West Melbourne (Residential),2040,Female,Age 0-4,266
West Melbourne (Residential),2041,Female,Age 0-4,265
West Melbourne (Residential),2021,Male,Age 0-4,124
West Melbourne (Residential),2024,Male,Age 0-4,175
West Melbourne (Residential),2028,Male,Age 0-4,272
West Melbourne (Residential),2030,Male,Age 0-4,307
West Melbourne (Residential),2031,Male,Age 0-4,321
West Melbourne (Residential),2037,Male,Age 0-4,369
West Melbourne (Residential),2038,Male,Age 0-4,364
West Melbourne (Residential),2040,Male,Age 0-4,360
West Melbourne (Residential),2041,Male,Age 0-4,356
West Melbourne (Residential),2024,Female,Age 5-9,107
West Melbourne (Residential),2027,Female,Age 5-9,143
West Melbourne (Residential),2028,Female,Age 5-9,174
West Melbourne (Residential),2032,Female,Age 5-9,274
West Melbourne (Residential),2038,Female,Age 5-9,325
West Melbourne (Residential),2021,Male,Age 5-9,57
West Melbourne (Residential),2031,Male,Age 5-9,135
West Melbourne (Residential),2033,Male,Age 5-9,155
West Melbourne (Residential),2034,Male,Age 5-9,168
West Melbourne (Residential),2036,Male,Age 5-9,180
West Melbourne (Residential),2039,Male,Age 5-9,182
West Melbourne (Residential),2021,Female,Age 10-14,69
West Melbourne (Residential),2025,Female,Age 10-14,62
West Melbourne (Residential),2029,Female,Age 10-14,69
West Melbourne (Residential),2030,Female,Age 10-14,63
West Melbourne (Residential),2031,Female,Age 10-14,73
West Melbourne (Residential),2032,Female,Age 10-14,91
West Melbourne (Residential),2033,Female,Age 10-14,109
West Melbourne (Residential),2036,Female,Age 10-14,159
West Melbourne (Residential),2040,Female,Age 10-14,170
West Melbourne (Residential),2022,Male,Age 10-14,68
West Melbourne (Residential),2024,Male,Age 10-14,65
West Melbourne (Residential),2029,Male,Age 10-14,68
West Melbourne (Residential),2033,Male,Age 10-14,124
West Melbourne (Residential),2035,Male,Age 10-14,168
West Melbourne (Residential),2037,Male,Age 10-14,186
West Melbourne (Residential),2038,Male,Age 10-14,189
West Melbourne (Residential),2039,Male,Age 10-14,192
West Melbourne (Residential),2040,Male,Age 10-14,197
West Melbourne (Residential),2041,Male,Age 10-14,202
West Melbourne (Residential),2024,Female,Age 15-19,95
West Melbourne (Residential),2036,Female,Age 15-19,138
West Melbourne (Residential),2038,Female,Age 15-19,148
West Melbourne (Residential),2041,Female,Age 15-19,164
West Melbourne (Residential),2022,Male,Age 15-19,85
West Melbourne (Residential),2025,Male,Age 15-19,105
West Melbourne (Residential),2028,Male,Age 15-19,124
West Melbourne (Residential),2033,Male,Age 15-19,123
West Melbourne (Residential),2036,Male,Age 15-19,123
West Melbourne (Residential),2037,Male,Age 15-19,122
West Melbourne (Residential),2041,Male,Age 15-19,138
West Melbourne (Residential),2021,Female,Age 20-24,672
City of Melbourne,2022,Female,Age 0-4,2212
City of Melbourne,2024,Female,Age 0-4,2818
City of Melbourne,2029,Female,Age 0-4,4310
City of Melbourne,2031,Female,Age 0-4,4736
City of Melbourne,2032,Female,Age 0-4,4931
City of Melbourne,2033,Female,Age 0-4,5102
City of Melbourne,2035,Female,Age 0-4,5352
City of Melbourne,2036,Female,Age 0-4,5433
City of Melbourne,2041,Female,Age 0-4,5808
City of Melbourne,2022,Male,Age 0-4,2399
City of Melbourne,2023,Male,Age 0-4,2686
City of Melbourne,2026,Male,Age 0-4,3899
City of Melbourne,2028,Male,Age 0-4,4428
City of Melbourne,2029,Male,Age 0-4,4675
City of Melbourne,2030,Male,Age 0-4,4911
City of Melbourne,2031,Male,Age 0-4,5136
City of Melbourne,2032,Male,Age 0-4,5348
City of Melbourne,2035,Male,Age 0-4,5805
City of Melbourne,2037,Male,Age 0-4,5988
City of Melbourne,2039,Male,Age 0-4,6174
City of Melbourne,2041,Male,Age 0-4,6299
City of Melbourne,2025,Female,Age 5-9,1480
City of Melbourne,2032,Female,Age 5-9,3530
City of Melbourne,2035,Female,Age 5-9,4101
City of Melbourne,2036,Female,Age 5-9,4280
City of Melbourne,2039,Female,Age 5-9,4703
City of Melbourne,2021,Male,Age 5-9,1416
City of Melbourne,2024,Male,Age 5-9,1392
City of Melbourne,2026,Male,Age 5-9,1569
City of Melbourne,2029,Male,Age 5-9,2567
City of Melbourne,2030,Male,Age 5-9,2916
City of Melbourne,2033,Male,Age 5-9,3662
City of Melbourne,2034,Male,Age 5-9,3852
City of Melbourne,2039,Male,Age 5-9,4627
City of Melbourne,2040,Male,Age 5-9,4710
City of Melbourne,2021,Female,Age 10-14,1079
City of Melbourne,2022,Female,Age 10-14,1041
City of Melbourne,2023,Female,Age 10-14,1005
City of Melbourne,2024,Female,Age 10-14,995
City of Melbourne,2026,Female,Age 10-14,1023
City of Melbourne,2030,Female,Age 10-14,1031
City of Melbourne,2032,Female,Age 10-14,1399
City of Melbourne,2036,Female,Age 10-14,2662
City of Melbourne,2037,Female,Age 10-14,2851
City of Melbourne,2038,Female,Age 10-14,3017
City of Melbourne,2039,Female,Age 10-14,3185
City of Melbourne,2022,Male,Age 10-14,1092
City of Melbourne,2029,Male,Age 10-14,1044
City of Melbourne,2032,Male,Age 10-14,1469
City of Melbourne,2033,Male,Age 10-14,1795
City of Melbourne,2035,Male,Age 10-14,2459
