Census year,Block ID,CLUE small area,Accommodation and Food Services,Administrative and Support Services,"Agriculture, Forestry and Fishing",Arts and Recreation Services,Construction,Education and Training,"Electricity, Gas, Water and Waste Services",Financial and Insurance Services,Health Care and Social Assistance,Information Media and Telecommunications,Manufacturing,Mining,Other Services,"Professional, Scientific and Technical Services",Public Administration and Safety,"Rental, Hiring and Real Estate Services",Retail Trade,"Transport, Postal and Warehousing",Wholesale Trade,Total establishments in block
2015,2513,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2521,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015,2525,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2527,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,2530,Kensington,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2015,2538,Kensington,0,0,0,0,1,1,0,0,0,0,2,0,3,2,0,1,2,0,0,12
2015,2540,Kensington,1,2,0,1,1,0,1,1,3,2,5,0,0,11,0,1,1,4,1,35
2015,2546,Kensington,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,5
2015,2547,Kensington,0,0,0,1,0,0,0,0,2,0,1,0,1,4,1,0,0,0,1,11
2014,1,Melbourne (CBD),9,4,0,1,0,0,2,2,0,0,0,0,1,3,0,1,5,1,0,29
2014,2,Melbourne (CBD),0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2014,4,Melbourne (CBD),12,0,0,5,0,1,0,0,1,0,0,0,4,0,1,0,8,4,0,36
2014,6,Melbourne (CBD),16,3,0,6,0,0,0,0,0,1,0,0,2,0,2,3,6,6,0,45
2014,12,Melbourne (CBD),25,7,0,3,3,6,2,8,3,2,0,1,8,10,2,2,4,2,0,88
2014,16,Melbourne (CBD),15,5,0,3,0,3,0,4,1,1,0,0,5,20,0,4,10,0,2,73
2014,23,Melbourne (CBD),12,14,0,3,2,5,0,12,3,6,1,2,9,34,2,6,7,0,1,119
2014,24,Melbourne (CBD),28,16,0,2,5,4,2,45,4,4,3,4,6,46,1,7,11,5,4,197
2014,25,Melbourne (CBD),36,19,0,2,0,17,0,13,13,1,17,1,32,31,2,4,56,2,25,271
2014,26,Melbourne (CBD),13,0,0,1,1,0,2,5,8,1,0,2,5,17,0,2,13,0,1,71
2014,31,Melbourne (CBD),29,3,0,2,1,1,1,8,5,1,2,0,8,9,1,1,9,2,2,85
2014,35,Melbourne (CBD),22,16,0,9,2,12,1,5,37,4,91,1,39,53,0,9,106,1,23,431
2014,36,Melbourne (CBD),10,4,0,2,0,0,1,1,5,1,4,0,9,9,2,1,16,0,0,65
2014,42,Melbourne (CBD),22,21,0,1,1,7,3,27,11,5,4,3,23,90,5,5,4,2,7,241
2014,43,Melbourne (CBD),20,15,0,0,3,7,0,30,0,4,3,1,13,53,4,3,10,4,0,170
2014,44,Melbourne (CBD),17,11,0,0,2,6,2,14,13,0,8,1,16,49,2,6,26,1,2,176
2014,48,Melbourne (CBD),27,5,0,4,1,1,1,9,5,1,3,0,9,24,1,5,10,1,0,107
2014,55,Melbourne (CBD),15,2,0,1,0,0,0,1,1,0,0,0,4,5,0,1,18,0,0,48
2014,57,Melbourne (CBD),48,5,0,2,0,7,3,3,9,4,1,0,23,17,0,5,21,0,0,148
2014,58,Melbourne (CBD),39,0,0,1,0,0,3,1,1,0,3,0,7,6,1,0,16,1,1,80
2014,63,Melbourne (CBD),8,2,0,0,1,3,0,2,0,2,0,0,7,25,3,2,7,0,1,63
2014,66,Melbourne (CBD),52,5,0,0,2,3,2,1,2,0,1,0,14,4,0,0,31,0,0,117
2014,73,Melbourne (CBD),2,0,0,0,0,2,0,0,0,0,0,0,2,4,9,1,0,0,0,20
2014,76,Melbourne (CBD),41,2,0,4,1,1,0,4,16,3,1,0,11,2,1,1,50,1,0,139
2014,82,Melbourne (CBD),11,1,0,0,1,2,1,5,1,3,0,0,2,35,6,1,2,2,0,73
2014,83,Melbourne (CBD),2,0,0,2,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,10
2014,94,Melbourne (CBD),7,0,0,0,1,1,0,1,0,1,0,0,5,8,1,3,8,0,0,36
2014,97,Melbourne (CBD),11,1,0,1,1,2,0,1,0,4,0,0,6,6,0,0,1,0,0,34
2014,98,Melbourne (CBD),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014,105,Melbourne (CBD),8,1,0,0,0,4,0,0,1,1,0,0,0,3,1,2,5,2,0,28
2014,113,Melbourne (CBD),24,1,0,1,0,0,1,0,3,0,4,0,6,0,0,1,105,16,1,163
2014,114,Melbourne (CBD),16,0,0,2,3,2,0,0,0,0,0,0,1,4,0,1,23,2,1,55
2014,125,Melbourne (CBD),1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,5
2014,204,Carlton,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,8
2014,205,Carlton,3,0,0,1,0,2,0,0,4,0,0,0,1,0,0,0,1,0,0,12
2014,206,Carlton,15,1,0,1,1,0,0,3,0,1,0,0,4,6,0,1,18,0,0,51
2014,207,Carlton,8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12,0,2,25
2014,208,Carlton,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
2014,212,Carlton,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5
2014,217,Carlton,13,2,0,2,1,0,0,0,4,2,1,0,7,1,0,0,27,0,0,60
2014,218,Carlton,17,3,0,4,2,2,0,7,4,1,1,0,12,13,0,3,15,0,0,84
2014,220,Carlton,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4
2014,222,Carlton,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4
2014,223,Carlton,2,0,0,0,0,0,0,0,3,0,0,0,4,2,0,2,3,0,0,16
2014,226,Carlton,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2014,227,Carlton,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014,228,Carlton,1,0,0,2,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,8
2014,229,Carlton,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2014,230,Carlton,1,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,9
2014,231,Carlton,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2014,234,Carlton,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3
2014,236,Carlton,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3
2014,240,Carlton,4,0,0,0,0,11,0,0,1,0,0,0,0,1,0,0,0,0,0,17
2014,241,Carlton,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014,247,Carlton,17,2,0,2,2,2,0,3,7,0,0,0,3,14,2,0,2,0,0,56
2014,248,Carlton,6,0,0,0,0,1,0,0,1,0,0,0,6,3,0,1,0,0,0,18
2014,252,Carlton,23,1,0,0,3,1,1,4,3,1,1,0,4,10,0,1,5,0,1,59
2014,258,Carlton,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,7
2014,260,Carlton,4,3,0,0,0,0,0,0,2,0,2,0,1,2,0,0,6,1,0,21
2014,262,Carlton,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5
2014,271,Parkville,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2014,302,North Melbourne,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014,308,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,310,North Melbourne,1,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,2,11
2014,311,North Melbourne,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2014,312,North Melbourne,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5
2014,315,North Melbourne,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8
2014,320,North Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,326,North Melbourne,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,8
2014,327,North Melbourne,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5
2014,328,North Melbourne,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,329,North Melbourne,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3
2014,330,North Melbourne,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,337,North Melbourne,0,1,0,0,3,0,1,0,0,2,0,0,1,0,0,0,3,1,4,16
2014,338,North Melbourne,1,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,7
2014,350,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,352,North Melbourne,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2014,354,North Melbourne,14,3,0,3,1,0,0,0,3,2,1,0,11,7,0,2,10,2,3,62
2014,359,North Melbourne,0,3,0,1,1,1,1,0,1,0,0,0,1,6,1,0,2,0,1,19
2014,360,North Melbourne,3,0,0,0,0,2,0,0,2,2,0,0,1,0,0,0,7,0,1,18
2014,364,North Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4
2014,366,North Melbourne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2014,372,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,376,North Melbourne,1,3,0,17,0,0,1,0,6,0,1,0,7,5,1,0,1,1,0,44
2014,412,West Melbourne (Residential),0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
2014,413,West Melbourne (Residential),2,0,0,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0,2,11
2014,420,West Melbourne (Residential),1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,7
2014,424,West Melbourne (Residential),6,1,0,0,0,0,0,0,2,0,0,0,4,1,0,0,1,0,0,15
2014,436,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,437,West Melbourne (Residential),1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,7
2014,438,West Melbourne (Residential),1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,1,7
2014,441,West Melbourne (Residential),2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,6
2014,501,West Melbourne (Industrial),0,0,0,2,0,0,1,0,0,0,3,0,1,3,1,0,0,1,5,17
2014,503,Kensington,0,1,0,1,14,0,0,0,0,0,7,0,3,2,2,1,0,1,13,45
2014,508,Kensington,0,0,0,1,0,1,0,0,0,0,3,0,0,4,1,0,1,0,4,15
2014,509,Kensington,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,9
2014,510,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,514,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,526,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014,531,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,541,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,543,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,545,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,546,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,551,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,553,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,554,Kensington,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2014,556,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,558,Kensington,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2014,559,Kensington,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,8
2014,561,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,562,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
2014,563,Kensington,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014,564,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,567,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,570,Kensington,2,0,2,19,0,1,0,0,0,2,0,0,3,1,0,0,0,0,0,30
2014,571,Kensington,5,0,0,2,0,0,0,1,3,1,1,0,3,0,0,2,12,1,0,31
2014,603,East Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2014,605,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2014,608,East Melbourne,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
2014,609,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,612,East Melbourne,2,0,0,0,1,0,1,0,2,0,0,0,0,2,0,1,0,0,0,9
2014,615,East Melbourne,2,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,1,0,0,64
2014,616,East Melbourne,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2014,618,East Melbourne,6,1,0,0,2,1,0,0,5,0,1,0,0,6,0,0,0,0,0,22
2014,619,East Melbourne,1,2,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8
2014,642,East Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014,645,East Melbourne,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
2014,654,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014,655,East Melbourne,2,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,8
2014,660,Melbourne (Remainder),2,1,0,10,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,17
2014,661,East Melbourne,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014,663,Melbourne (Remainder),0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
2014,728,Southbank,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2014,729,Southbank,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,2,0,1,10
2014,731,Southbank,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,733,Southbank,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
2014,737,Southbank,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,4
2014,748,Southbank,5,1,0,0,3,2,1,1,0,0,0,0,1,15,0,2,4,1,2,38
2014,749,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2014,750,Southbank,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2014,751,Southbank,1,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,7
2014,759,Melbourne (Remainder),3,3,0,1,3,0,0,5,0,2,1,0,3,14,2,2,0,0,1,40
2014,760,Melbourne (Remainder),4,12,0,0,4,2,0,22,51,6,4,1,12,40,3,6,2,4,4,177
2014,772,Docklands,0,0,0,0,2,1,0,2,1,0,2,0,1,7,0,2,0,2,5,25
2014,773,Docklands,5,2,0,2,1,0,1,0,0,0,0,1,5,2,0,4,1,2,2,28
2014,775,Port Melbourne,0,1,0,0,4,0,0,1,1,1,6,0,1,3,1,1,0,2,5,27
2014,776,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2014,777,Port Melbourne,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014,780,Port Melbourne,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
2014,782,Port Melbourne,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,1,0,1,2,9
2014,785,Port Melbourne,2,1,0,0,3,1,0,1,0,0,3,0,1,3,0,0,1,8,1,25
2014,786,Port Melbourne,7,0,2,5,6,0,0,0,0,1,20,0,5,4,1,2,5,2,6,66
2014,788,Port Melbourne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2014,793,Port Melbourne,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,794,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,807,Southbank,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5
2014,811,Southbank,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
2014,814,Southbank,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2014,815,Southbank,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,8
2014,850,Melbourne (Remainder),0,0,0,11,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,14
2014,852,Melbourne (Remainder),4,0,0,11,1,0,1,0,0,0,0,0,4,0,0,0,2,0,0,23
2014,855,South Yarra,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2014,856,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,860,South Yarra,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,862,South Yarra,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,7
2014,865,South Yarra,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,866,South Yarra,0,1,0,3,0,2,2,0,2,0,0,0,1,0,0,0,0,0,0,11
2014,906,Parkville,5,1,0,0,1,1,0,5,1,1,1,0,4,12,2,0,1,1,0,36
2014,908,Parkville,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
2014,912,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,913,Parkville,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,914,Parkville,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2014,915,Parkville,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5
2014,916,Parkville,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2014,917,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,920,Parkville,5,0,0,0,0,0,0,1,59,0,0,0,3,2,0,0,5,1,0,76
2014,921,Parkville,1,0,0,0,0,8,0,0,1,0,0,0,0,5,0,0,0,0,0,15
2014,923,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014,929,Parkville,1,0,0,1,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,9
2014,931,Parkville,10,0,0,17,0,0,4,0,1,0,0,0,1,0,0,0,5,1,0,39
2014,1005,West Melbourne (Industrial),1,0,0,2,1,0,2,0,0,0,0,0,1,0,0,1,1,4,1,14
2014,1006,West Melbourne (Industrial),5,0,0,1,0,0,1,1,0,3,0,0,1,1,1,7,1,10,158,190
2014,1009,West Melbourne (Industrial),1,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,3,0,10
2014,1013,West Melbourne (Industrial),0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,6
2014,1014,West Melbourne (Industrial),0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,8,13
2014,1102,Docklands,6,2,0,0,2,2,0,1,1,2,2,0,3,23,1,3,1,5,0,54
2014,1106,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1108,Docklands,45,5,0,8,4,1,2,7,4,2,5,0,12,12,1,6,8,4,1,127
2014,1110,Docklands,21,1,0,8,3,2,2,1,1,3,1,0,12,1,0,2,103,0,0,161
2014,1111,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2014,2383,North Melbourne,0,1,0,0,4,1,1,0,2,1,1,0,1,1,2,0,1,0,1,17
2014,2387,North Melbourne,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,5,9
2014,2502,Kensington,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,2503,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,2505,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2506,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2513,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2516,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2517,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2520,Kensington,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2014,2521,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014,2522,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2523,Kensington,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
2014,2527,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,2529,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2530,Kensington,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2014,2531,Kensington,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
2014,2532,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
2014,2533,Kensington,0,0,0,0,1,0,0,0,0,0,1,0,2,2,1,0,1,2,0,10
2014,2538,Kensington,0,0,0,0,3,1,0,0,0,0,2,0,3,2,0,1,3,0,0,15
2014,2541,Kensington,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3
2014,2548,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,14,Melbourne (CBD),28,21,0,1,5,9,1,20,8,7,1,3,29,70,1,9,20,0,5,238
2013,17,Melbourne (CBD),29,3,0,3,0,3,0,8,0,1,2,0,4,38,1,3,8,0,1,104
2013,21,Melbourne (CBD),7,0,0,0,0,0,1,2,0,1,0,0,3,2,5,1,1,2,0,25
2013,22,Melbourne (CBD),20,17,0,3,5,0,3,32,2,2,1,1,12,59,4,2,7,4,0,174
2013,25,Melbourne (CBD),32,18,0,2,0,15,1,13,10,1,14,1,33,26,2,2,61,2,27,260
2013,31,Melbourne (CBD),29,3,0,2,1,1,1,9,5,1,2,0,8,9,1,1,9,2,2,86
2013,33,Melbourne (CBD),33,37,1,0,2,13,0,42,13,2,0,3,17,88,1,4,10,4,3,273
2013,44,Melbourne (CBD),23,15,0,0,5,3,2,20,18,2,9,1,17,54,2,12,35,2,2,222
2013,47,Melbourne (CBD),32,2,0,1,1,2,0,5,2,2,1,0,11,1,6,1,24,2,0,93
2013,51,Melbourne (CBD),17,1,0,2,0,2,1,2,1,1,2,0,2,12,2,3,4,2,0,54
2013,58,Melbourne (CBD),39,0,0,1,0,0,3,1,1,0,3,0,7,6,1,0,16,1,1,80
2013,66,Melbourne (CBD),51,6,0,0,0,4,2,2,2,0,1,0,13,6,0,0,38,0,0,125
2013,67,Melbourne (CBD),43,3,0,5,0,2,0,1,5,2,0,0,11,6,0,1,6,1,0,86
2013,71,Melbourne (CBD),3,2,0,0,0,0,0,1,0,0,0,0,4,14,0,0,2,0,0,26
2013,72,Melbourne (CBD),29,2,0,0,1,2,0,5,4,1,1,0,3,51,3,1,5,0,0,108
2013,78,Melbourne (CBD),24,2,0,1,0,0,0,9,2,1,1,0,6,2,15,5,6,0,0,74
2013,83,Melbourne (CBD),2,0,0,2,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,10
2013,84,Melbourne (CBD),13,4,0,0,2,2,1,3,0,3,2,0,11,14,0,2,13,0,1,71
2013,85,Melbourne (CBD),95,4,0,2,1,2,1,8,10,5,2,0,29,4,5,2,206,1,1,378
2013,87,Melbourne (CBD),23,3,0,0,1,2,2,1,1,0,0,0,5,11,0,4,0,0,1,54
2013,92,West Melbourne (Residential),0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2013,93,Melbourne (CBD),7,1,0,1,0,4,0,5,0,0,0,0,4,14,5,3,2,0,2,48
2013,96,Melbourne (CBD),8,1,0,7,0,24,0,1,3,1,1,0,3,0,1,0,1,0,0,51
2013,101,West Melbourne (Residential),3,0,0,0,0,2,1,1,0,0,4,0,2,2,0,0,1,0,0,16
2013,103,Melbourne (CBD),6,0,0,0,1,1,1,2,1,0,0,0,8,5,0,1,0,0,0,26
2013,104,Melbourne (CBD),15,2,0,0,0,3,2,1,1,1,1,0,6,4,0,2,5,0,0,43
2013,107,Melbourne (CBD),2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
2013,111,West Melbourne (Residential),1,2,0,2,0,1,0,3,1,0,0,0,3,3,1,0,2,1,1,21
2013,125,Melbourne (CBD),1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,5
2013,203,Carlton,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
2013,205,Carlton,4,0,0,1,0,2,0,1,4,0,0,0,0,0,0,0,1,0,0,13
2013,208,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
2013,210,Carlton,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2013,213,Carlton,0,0,0,1,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,7
2013,216,Carlton,5,0,0,0,0,0,0,2,0,0,1,0,6,1,0,0,6,0,1,22
2013,217,Carlton,12,2,0,2,1,0,0,0,4,2,0,0,7,3,0,1,26,0,0,60
2013,219,Carlton,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,6
2013,226,Carlton,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2013,235,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2013,236,Carlton,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
2013,238,Carlton,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
